policy,accuracy,mean_loss,mean_regret,median_regret,max_regret,zero_regret_fraction,regret_gt_0_005_fraction,under_count,over_count,exact_count,action_entropy,dominant_action_fraction,deviation_from_direct,seed,dataset_fingerprint,context_count,train_count,test_count,pareto_efficient
two_stage_0.30,0.18181818181818182,0.15144880601038999,0.019278639436021695,0.0,0.12175421184763124,0.6883116883116883,0.2987012987012987,23,40,14,0.7203185277676657,0.5324675324675324,0.2727272727272727,101,3310eefb4ea2f6c4e71aac7da31dcf576fd0a00efede0badf800406176614137,256,179,77,0
two_stage_0.35,0.18181818181818182,0.15144880601038999,0.019278639436021695,0.0,0.12175421184763124,0.6883116883116883,0.2987012987012987,23,40,14,0.6808428134713039,0.5454545454545454,0.2857142857142857,101,3310eefb4ea2f6c4e71aac7da31dcf576fd0a00efede0badf800406176614137,256,179,77,0
two_stage_0.40,0.19480519480519481,0.15006946338074242,0.017899296806374154,0.0,0.12175421184763124,0.7012987012987013,0.2857142857142857,22,40,15,0.71778686966036,0.5454545454545454,0.2987012987012987,101,3310eefb4ea2f6c4e71aac7da31dcf576fd0a00efede0badf800406176614137,256,179,77,1
two_stage_0.45,0.19480519480519481,0.15006946338074242,0.017899296806374154,0.0,0.12175421184763124,0.7012987012987013,0.2857142857142857,22,40,15,0.71778686966036,0.5454545454545454,0.2987012987012987,101,3310eefb4ea2f6c4e71aac7da31dcf576fd0a00efede0badf800406176614137,256,179,77,1
two_stage_0.50,0.18181818181818182,0.14939352786500665,0.01722336129063837,0.0,0.12175421184763124,0.7142857142857143,0.2727272727272727,21,42,14,0.7107996164193173,0.5714285714285714,0.3246753246753247,101,3310eefb4ea2f6c4e71aac7da31dcf576fd0a00efede0badf800406176614137,256,179,77,1
fixed_k3,0.15584415584415584,0.13502584570513382,0.002855679130765541,0.0,0.04745144030681861,0.9090909090909091,0.09090909090909091,0,65,12,0.0,1.0,0.7402597402597403,101,3310eefb4ea2f6c4e71aac7da31dcf576fd0a00efede0badf800406176614137,256,179,77,0
oracle,1.0,0.13217016657436828,0.0,0.0,0.0,1.0,0.0,0,0,77,0.8856462027684395,0.5584415584415584,0.7012987012987013,101,3310eefb4ea2f6c4e71aac7da31dcf576fd0a00efede0badf800406176614137,256,179,77,0
direct_loss,0.27058823529411763,0.15961329739354316,0.01588665735743158,0.0,0.12228943218393488,0.7176470588235294,0.2823529411764706,22,40,23,0.9839526950447076,0.4117647058823529,0.0,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,1
fixed_risk_0.010,0.17647058823529413,0.15782739440618085,0.014100754370069253,0.0,0.12228943218393488,0.7411764705882353,0.25882352941176473,19,51,15,0.9176371507272586,0.5294117647058824,0.3058823529411765,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,1
two_stage_0.25,0.2,0.15716520672496262,0.013438566688851024,0.0,0.10689333459987929,0.7411764705882353,0.25882352941176473,20,48,17,0.9491300054069058,0.4823529411764706,0.2823529411764706,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,1
two_stage_0.30,0.21176470588235294,0.15509066956774295,0.011364029531631363,0.0,0.10689333459987929,0.7647058823529411,0.23529411764705882,18,49,18,0.9004852564963026,0.5411764705882353,0.3176470588235294,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,1
two_stage_0.35,0.18823529411764706,0.15509066956774295,0.011364029531631363,0.0,0.10689333459987929,0.7647058823529411,0.23529411764705882,18,51,16,0.8801485886333039,0.5647058823529412,0.3411764705882353,102,5226a02ed0fd13824fa7acbf3e24459880df9a64a2939c09b99069d2c58bf0f3,283,198,85,0
