condition,true_class,run_index,evidence_time,scheme,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,target_p_fail_A,target_p_fail_C,target_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
process_disturbance_2.70,process_disturbance,135,60,uniform,0.36047546760391347,0.21347710745048643,0.06725694271684404,0.46,0.06,0.06,0.09952453239608655,0.15347710745048643,0.007256942716844045,0.08675286085447234
process_disturbance_2.70,process_disturbance,136,60,uniform,0.349573257423421,0.21959604915452383,0.059911178704783276,0.46,0.06,0.06,0.11042674257657903,0.15959604915452383,8.882129521672194e-05,0.09003720434210652
process_disturbance_2.70,process_disturbance,137,60,uniform,0.2963308876357786,0.29314808854795676,0.054914115079958456,0.46,0.06,0.06,0.16366911236422144,0.23314808854795677,0.005085884920041542,0.1339676952774066
process_disturbance_2.70,process_disturbance,138,60,uniform,0.353360481229092,0.21352140847622358,0.05783142513347592,0.46,0.06,0.06,0.10663951877090799,0.1535214084762236,0.002168574866524081,0.08744316737121856
process_disturbance_2.70,process_disturbance,139,60,uniform,0.33444081187960834,0.24816484791366922,0.07251427328585075,0.46,0.06,0.06,0.12555918812039168,0.18816484791366922,0.012514273285850752,0.10874610310663722
process_disturbance_2.70,process_disturbance,140,60,uniform,0.3600464373816802,0.20047694782628434,0.059603210702176466,0.46,0.06,0.06,0.09995356261831984,0.14047694782628434,0.0003967892978235313,0.08027576658080923
process_disturbance_2.70,process_disturbance,141,60,uniform,0.3164941291094029,0.26241936124009124,0.054802103352880424,0.46,0.06,0.06,0.14350587089059713,0.20241936124009124,0.005197896647119574,0.11704104292593598
process_disturbance_2.70,process_disturbance,142,60,uniform,0.36398841996490855,0.1966267628666839,0.060952973680601305,0.46,0.06,0.06,0.09601158003509147,0.1366267628666839,0.0009529736806013073,0.07786377219412556
process_disturbance_2.70,process_disturbance,143,60,uniform,0.38126756376793225,0.1749839549116289,0.058943567420287626,0.46,0.06,0.06,0.07873243623206777,0.11498395491162891,0.0010564325797123714,0.06492427457446968
process_disturbance_2.70,process_disturbance,144,60,uniform,0.3524063732842506,0.21122108597443703,0.05906118687410894,0.46,0.06,0.06,0.1075936267157494,0.15122108597443704,0.0009388131258910581,0.08658450860535917
process_disturbance_2.70,process_disturbance,145,60,uniform,0.3715587131784954,0.19021271518636682,0.06352801271604169,0.46,0.06,0.06,0.0884412868215046,0.13021271518636682,0.003528012716041695,0.07406067157463771
process_disturbance_2.70,process_disturbance,146,60,uniform,0.35135834968257,0.21961799898736506,0.06765371858219893,0.46,0.06,0.06,0.10864165031743,0.15961799898736506,0.007653718582198932,0.091971122628998
process_disturbance_2.70,process_disturbance,147,60,uniform,0.378564609286287,0.17865845007723002,0.06388540719452857,0.46,0.06,0.06,0.08143539071371303,0.11865845007723003,0.0038854071945285673,0.06799308266182387
process_disturbance_2.70,process_disturbance,148,60,uniform,0.27082295299495096,0.3244787494342111,0.0504342798300073,0.46,0.06,0.06,0.18917704700504906,0.2644787494342111,0.0095657201699927,0.1544071722030843
process_disturbance_2.70,process_disturbance,149,60,uniform,0.32755288504777974,0.25024381453786904,0.05596362142605263,0.46,0.06,0.06,0.13244711495222028,0.19024381453786904,0.004036378573947369,0.10890910268801222
process_disturbance_2.70,process_disturbance,150,60,uniform,0.363293141218176,0.20527430285792844,0.0679501324186626,0.46,0.06,0.06,0.096706858781824,0.14527430285792844,0.007950132418662603,0.08331043135280501
process_disturbance_2.70,process_disturbance,151,60,uniform,0.3823603318068218,0.17727687813063242,0.06778603994587828,0.46,0.06,0.06,0.07763966819317825,0.11727687813063242,0.007786039945878287,0.06756752875656298
process_disturbance_2.70,process_disturbance,152,60,uniform,0.3782848514225242,0.186354065561613,0.06799465857397383,0.46,0.06,0.06,0.0817151485774758,0.126354065561613,0.007994658573973829,0.0720212909043542
process_disturbance_2.70,process_disturbance,153,60,uniform,0.3449496237271329,0.23832162901298928,0.0752762364570903,0.46,0.06,0.06,0.11505037627286713,0.17832162901298929,0.015276236457090309,0.10288274724764891
process_disturbance_2.70,process_disturbance,154,60,uniform,0.3516598736289488,0.21672548140138778,0.05863718607012207,0.46,0.06,0.06,0.10834012637105123,0.15672548140138778,0.001362813929877929,0.08880947390077232
process_disturbance_2.70,process_disturbance,155,60,uniform,0.3751417256736539,0.18453548473174522,0.0657053701580072,0.46,0.06,0.06,0.08485827432634613,0.12453548473174522,0.005705370158007206,0.07169970973869952
process_disturbance_2.70,process_disturbance,156,60,uniform,0.3501294854272564,0.2209542173181392,0.0600574400710861,0.46,0.06,0.06,0.1098705145727436,0.1609542173181392,5.744007108610116e-05,0.0902940573206563
process_disturbance_2.70,process_disturbance,157,60,uniform,0.3151575229425156,0.27061740053880035,0.05879679842413144,0.46,0.06,0.06,0.14484247705748443,0.21061740053880035,0.0012032015758685552,0.11888769305738445
process_disturbance_2.70,process_disturbance,158,60,uniform,0.369777814903346,0.1938173096731768,0.06340524805091222,0.46,0.06,0.06,0.09022218509665403,0.13381730967317682,0.0034052480509122185,0.07581491427358102
process_disturbance_2.70,process_disturbance,159,60,uniform,0.39553127311890296,0.15465999109587017,0.06038817316368042,0.46,0.06,0.06,0.06446872688109706,0.09465999109587017,0.000388173163680422,0.053172297046882554
process_disturbance_2.70,process_disturbance,160,60,uniform,0.26495496367868804,0.336408469659396,0.04883814033033192,0.46,0.06,0.06,0.19504503632131198,0.276408469659396,0.011161859669668081,0.16087178855012535
process_disturbance_2.70,process_disturbance,161,60,uniform,0.3256856587694269,0.2462271738695052,0.05330440774147839,0.46,0.06,0.06,0.13431434123057312,0.1862271738695052,0.006695592258521607,0.10907903578619998
process_disturbance_2.70,process_disturbance,162,60,uniform,0.34703126785103017,0.2211879081821303,0.05933286774549128,0.46,0.06,0.06,0.11296873214896985,0.1611879081821303,0.0006671322545087205,0.09160792419520296
process_disturbance_2.70,process_disturbance,163,60,uniform,0.373289304469824,0.1833162600871193,0.0629504707230523,0.46,0.06,0.06,0.08671069553017602,0.1233162600871193,0.0029504707230522953,0.07099247544678254
process_disturbance_2.70,process_disturbance,164,60,uniform,0.3410917243608671,0.2425368482768283,0.06648758237906757,0.46,0.06,0.06,0.11890827563913292,0.1825368482768283,0.006487582379067575,0.10264423543167626
process_disturbance_2.70,process_disturbance,165,60,uniform,0.33350673069147235,0.2371820897085276,0.056286034277205854,0.46,0.06,0.06,0.12649326930852767,0.1771820897085276,0.0037139657227941436,0.10246310824661647
process_disturbance_2.70,process_disturbance,166,60,uniform,0.3351077039193804,0.24577893717580315,0.069681969354073,0.46,0.06,0.06,0.12489229608061964,0.18577893717580315,0.009681969354073006,0.10678440087016526
process_disturbance_2.70,process_disturbance,167,60,uniform,0.32433455975037706,0.25377652248831695,0.056195789709895236,0.46,0.06,0.06,0.13566544024962296,0.19377652248831695,0.003804210290104762,0.1110820576760149
process_disturbance_2.70,process_disturbance,168,60,uniform,0.34043072434230726,0.2345535818899825,0.05735273673431292,0.46,0.06,0.06,0.11956927565769276,0.1745535818899825,0.0026472632656870804,0.0989233736044541
process_disturbance_2.70,process_disturbance,169,60,uniform,0.3622498117784021,0.20952791489349756,0.07240732869891575,0.46,0.06,0.06,0.09775018822159792,0.14952791489349757,0.012407328698915754,0.08656181060467041
process_disturbance_2.70,process_disturbance,170,60,uniform,0.34135592698749395,0.2396864330275425,0.07341156826501488,0.46,0.06,0.06,0.11864407301250607,0.1796864330275425,0.013411568265014884,0.10391402476835448
process_disturbance_2.70,process_disturbance,171,60,uniform,0.3592569749836328,0.21319149647615962,0.06578818534711808,0.46,0.06,0.06,0.10074302501636723,0.15319149647615962,0.0057881853471180855,0.08657423561321498
process_disturbance_2.70,process_disturbance,172,60,uniform,0.3633153986926395,0.19772902081115293,0.05838057876405618,0.46,0.06,0.06,0.09668460130736051,0.13772902081115293,0.001619421235943816,0.07867768111815242
process_disturbance_2.70,process_disturbance,173,60,uniform,0.36747307949206454,0.20540036936772194,0.07033633221035261,0.46,0.06,0.06,0.09252692050793548,0.14540036936772194,0.010336332210352614,0.08275454069533668
process_disturbance_2.70,process_disturbance,174,60,uniform,0.2512669082216722,0.34671962801879885,0.04611450782813975,0.46,0.06,0.06,0.20873309177832783,0.28671962801879886,0.013885492171860248,0.16977940398966232
process_disturbance_2.70,process_disturbance,175,60,uniform,0.32338003266367077,0.27288233900008807,0.06767560732080077,0.46,0.06,0.06,0.13661996733632925,0.21288233900008807,0.007675607320800776,0.11905930455240603
process_disturbance_2.70,process_disturbance,176,60,uniform,0.36548693803043997,0.19971856730781234,0.060468682006946925,0.46,0.06,0.06,0.09451306196956005,0.13971856730781235,0.0004686820069469272,0.07823343709477311
process_disturbance_2.70,process_disturbance,177,60,uniform,0.28930627198320436,0.3118678394281428,0.06403719230463523,0.46,0.06,0.06,0.17069372801679566,0.2518678394281428,0.004037192304635229,0.14219958658319123
process_disturbance_2.70,process_disturbance,178,60,uniform,0.3595868865408258,0.20573528903004423,0.06271490191410628,0.46,0.06,0.06,0.1004131134591742,0.14573528903004423,0.0027149019141062825,0.08295443480110824
process_disturbance_2.70,process_disturbance,179,60,uniform,0.29961578107225534,0.2844031427115889,0.05034325765578196,0.46,0.06,0.06,0.16038421892774468,0.2244031427115889,0.009656742344218039,0.1314813679945172
process_disturbance_2.70,process_disturbance,180,60,uniform,0.30157741014128325,0.2811075791222236,0.050108445465906815,0.46,0.06,0.06,0.15842258985871677,0.22110757912222362,0.009891554534093183,0.12980724117167786
process_disturbance_2.70,process_disturbance,181,60,uniform,0.2739892059012618,0.3249878806382008,0.05434974952922261,0.46,0.06,0.06,0.18601079409873822,0.2649878806382008,0.005650250470777385,0.15221630840257214
process_disturbance_2.70,process_disturbance,182,60,uniform,0.3657028749081571,0.19621464740634414,0.061346439750746926,0.46,0.06,0.06,0.0942971250918429,0.13621464740634415,0.0013464397507469278,0.07728607074964466
process_disturbance_2.70,process_disturbance,183,60,uniform,0.37104148492486067,0.19545854857131909,0.06737544457587973,0.46,0.06,0.06,0.08895851507513935,0.1354585485713191,0.007375444575879728,0.07726416940744606
process_disturbance_2.70,process_disturbance,184,60,uniform,0.3210676256023612,0.255977916465664,0.057180858521870784,0.46,0.06,0.06,0.13893237439763884,0.19597791646566398,0.002819141478129214,0.11257647744714401
process_disturbance_2.70,process_disturbance,185,60,uniform,0.3735707643726328,0.1846683061369672,0.05989589155196641,0.46,0.06,0.06,0.0864292356273672,0.1246683061369672,0.00010410844803358799,0.07040055007078933
process_disturbance_2.70,process_disturbance,186,60,uniform,0.3256721545633603,0.2784353093600457,0.07519333378365473,0.46,0.06,0.06,0.13432784543663973,0.21843530936004568,0.015193333783654728,0.12265216286011338
process_disturbance_2.70,process_disturbance,187,60,uniform,0.34314843135253326,0.22521039486511849,0.05568855292203455,0.46,0.06,0.06,0.11685156864746676,0.1652103948651185,0.00431144707796545,0.09545780353018357
process_disturbance_2.70,process_disturbance,188,60,uniform,0.3801315473231597,0.17937678391444797,0.06613258293499241,0.46,0.06,0.06,0.07986845267684034,0.11937678391444798,0.006132582934992414,0.06845927317542691
process_disturbance_2.70,process_disturbance,189,60,uniform,0.30400816218606297,0.28071070313679203,0.05243144963405749,0.46,0.06,0.06,0.15599183781393705,0.22071070313679203,0.007568550365942506,0.12809036377222385
process_disturbance_2.70,process_disturbance,190,60,uniform,0.38367335151269966,0.17342777764132852,0.06468459434178164,0.46,0.06,0.06,0.07632664848730036,0.11342777764132853,0.004684594341781645,0.06481300682347017
process_disturbance_2.70,process_disturbance,191,60,uniform,0.35998535331340764,0.20681402918971303,0.07082121899343992,0.46,0.06,0.06,0.10001464668659238,0.14681402918971304,0.010821218993439921,0.08588329828991512
process_disturbance_2.70,process_disturbance,192,60,uniform,0.3464820451285958,0.22224398787042254,0.056310015972462144,0.46,0.06,0.06,0.1135179548714042,0.16224398787042255,0.0036899840275378543,0.09315064225645486
process_disturbance_2.70,process_disturbance,193,60,uniform,0.366747294862179,0.1952384663799377,0.05861972619203079,0.46,0.06,0.06,0.09325270513782102,0.1352384663799377,0.0013802738079692067,0.07662381510857598
process_disturbance_2.70,process_disturbance,194,60,uniform,0.3735223721838442,0.189125342841392,0.06594918296137085,0.46,0.06,0.06,0.08647762781615581,0.12912534284139202,0.005949182961370855,0.0738507178729729
process_disturbance_2.70,process_disturbance,195,60,uniform,0.36773527447289145,0.20093008899397138,0.06636127880017285,0.46,0.06,0.06,0.09226472552710857,0.1409300889939714,0.0063612788001728565,0.07985203110708428
process_disturbance_2.70,process_disturbance,196,60,uniform,0.344768993751573,0.22261890113462685,0.05852491896397663,0.46,0.06,0.06,0.11523100624842703,0.16261890113462685,0.001475081036023368,0.09310832947302575
process_disturbance_2.70,process_disturbance,197,60,uniform,0.3612213330095328,0.20005604892422757,0.05877299051751219,0.46,0.06,0.06,0.09877866699046722,0.14005604892422757,0.0012270094824878078,0.0800205751323942
process_disturbance_2.70,process_disturbance,198,60,uniform,0.3656881167107982,0.19722114443335811,0.05936555733129578,0.46,0.06,0.06,0.09431188328920181,0.13722114443335812,0.000634442668704216,0.07738915679708805
process_disturbance_2.70,process_disturbance,199,60,uniform,0.34142565514736,0.2363510331945432,0.06295071451710443,0.46,0.06,0.06,0.11857434485264001,0.1763510331945432,0.0029507145171044358,0.09929203085476256
parameter_mismatch_delta_0.520,parameter_mismatch,100,60,uniform,0.116899567567925,0.5187236999823168,0.02197303058413306,0.06,0.58,0.0,0.056899567567925,0.06127630001768314,0.02197303058413306,0.04671629938991373
parameter_mismatch_delta_0.520,parameter_mismatch,101,60,uniform,0.2099677278721399,0.4111055552951785,0.057379116192653394,0.06,0.58,0.0,0.1499677278721399,0.16889444470482146,0.057379116192653394,0.1254137629232049
parameter_mismatch_delta_0.520,parameter_mismatch,102,60,uniform,0.19086876329284758,0.43017528676221695,0.03602187727609492,0.06,0.58,0.0,0.13086876329284758,0.149824713237783,0.03602187727609492,0.10557178460224184
parameter_mismatch_delta_0.520,parameter_mismatch,103,60,uniform,0.1426384508296943,0.48434256309539,0.023200637182525827,0.06,0.58,0.0,0.08263845082969432,0.09565743690460998,0.023200637182525827,0.06716550830561004
parameter_mismatch_delta_0.520,parameter_mismatch,104,60,uniform,0.12375433211150569,0.5116587140380692,0.025858845185869138,0.06,0.58,0.0,0.06375433211150569,0.06834128596193079,0.025858845185869138,0.05265148775310187
parameter_mismatch_delta_0.520,parameter_mismatch,105,60,uniform,0.16133416778955537,0.4657276570022376,0.035950096244630726,0.06,0.58,0.0,0.10133416778955537,0.11427234299776234,0.035950096244630726,0.08385220234398282
parameter_mismatch_delta_0.520,parameter_mismatch,106,60,uniform,0.155557114496797,0.474504180160414,0.030306187154399568,0.06,0.58,0.0,0.09555711449679699,0.10549581983958595,0.030306187154399568,0.07711970716359418
parameter_mismatch_delta_0.520,parameter_mismatch,107,60,uniform,0.12736463910559637,0.5036344007808098,0.021486748951872348,0.06,0.58,0.0,0.06736463910559637,0.07636559921919017,0.021486748951872348,0.05507232909221963
parameter_mismatch_delta_0.520,parameter_mismatch,108,60,uniform,0.16380781557950466,0.46068233210890047,0.03146089412869066,0.06,0.58,0.0,0.10380781557950466,0.11931766789109949,0.03146089412869066,0.0848621258664316
parameter_mismatch_delta_0.520,parameter_mismatch,109,60,uniform,0.11926714380494238,0.5125058010325813,0.017858439387880055,0.06,0.58,0.0,0.059267143804942385,0.0674941989674187,0.017858439387880055,0.048206594053413716
