regime,seed,true_class,predicted_class,measurement_noise_score,process_disturbance_score,parameter_mismatch_score,structural_change_score,classification_margin,correct
process_disturbance,85,process_disturbance,process_disturbance,0.0,4.374761019644256,0.4470501851881966,2.329141799126927,2.045619220517329,True
process_disturbance,86,process_disturbance,process_disturbance,0.0,6.841850546071403,0.6107825378385978,3.1015119729608993,3.740338573110504,True
process_disturbance,87,process_disturbance,process_disturbance,0.125,5.3786617983144325,0.42763511792517767,2.688527442686494,2.6901343556279387,True
process_disturbance,88,process_disturbance,process_disturbance,0.04543826804132961,1.1304807541147286,0.4263492924152475,1.1071678980835946,0.023312856031133977,True
process_disturbance,89,process_disturbance,process_disturbance,0.25,1.541537166561009,0.23227585337338208,1.0343414160857944,0.5071957504752145,True
process_disturbance,90,process_disturbance,process_disturbance,0.0,5.409154244808038,0.7096479904643779,2.8577827090740153,2.5513715357340225,True
process_disturbance,91,process_disturbance,process_disturbance,0.25,3.1575464126266133,0.38660781272444456,1.6606451482336766,1.4969012643929367,True
process_disturbance,92,process_disturbance,structural_change,0.6581898193497715,1.0159499390655635,0.3180096052788026,1.1767077918130204,0.1607578527474569,False
process_disturbance,93,process_disturbance,process_disturbance,0.0,3.575973750635411,0.7053248551614688,1.963760495418799,1.612213255216612,True
process_disturbance,94,process_disturbance,process_disturbance,0.25,4.511282860735647,0.34135864621105894,2.4832877939357165,2.0279950667999302,True
process_disturbance,95,process_disturbance,process_disturbance,0.0,2.7148057936326127,0.35255694606664667,1.5150780137049455,1.199727779927667,True
process_disturbance,96,process_disturbance,process_disturbance,0.0,2.3907167312079043,0.6352659349739239,1.4571399557744837,0.9335767754334205,True
process_disturbance,97,process_disturbance,process_disturbance,0.0,4.290671945956483,0.6917739253588795,2.054977792409943,2.2356941535465396,True
process_disturbance,98,process_disturbance,process_disturbance,0.5823464165498411,3.982921055901307,0.5105941360954211,2.1555403522295533,1.8273807036717535,True
process_disturbance,99,process_disturbance,process_disturbance,0.223803174891774,4.195799865633396,0.25517135481940634,2.073097414188851,2.122702451444545,True
parameter_mismatch,0,parameter_mismatch,parameter_mismatch,0.40795392446420864,0.0,2.641007103878314,0.0,2.2330531794141053,True
parameter_mismatch,1,parameter_mismatch,parameter_mismatch,0.21645333475828676,0.02077569911957723,2.785878415680185,0.02077569911957723,2.569425080921898,True
parameter_mismatch,2,parameter_mismatch,parameter_mismatch,0.06595573546762468,0.09899485929210916,2.166228693851288,0.09899485929210916,2.0672338345591785,True
parameter_mismatch,3,parameter_mismatch,parameter_mismatch,0.13462759048767947,0.2130410568036433,2.5271076759759774,0.2130410568036433,2.3140666191723342,True
parameter_mismatch,4,parameter_mismatch,parameter_mismatch,0.41739328103653306,0.3504766316251792,2.109837165607126,0.040514938423720386,1.692443884570593,True
parameter_mismatch,5,parameter_mismatch,parameter_mismatch,0.3841655494260614,0.6480283468930282,1.9035043755155545,0.6480283468930282,1.2554760286225264,True
parameter_mismatch,6,parameter_mismatch,parameter_mismatch,0.6290512953493899,0.08942561362870913,3.074766074121028,0.08942561362870913,2.445714778771638,True
parameter_mismatch,7,parameter_mismatch,parameter_mismatch,0.11001184618712245,0.020749648989169117,2.0287956038280575,0.020749648989169117,1.918783757640935,True
parameter_mismatch,8,parameter_mismatch,parameter_mismatch,0.44295177628621696,0.599914579117953,3.0584917058240677,0.5262331071084217,2.458577126706115,True
parameter_mismatch,9,parameter_mismatch,parameter_mismatch,0.34603183022889894,0.2385127330155681,2.1549008430105028,0.2385127330155681,1.8088690127816038,True
parameter_mismatch,10,parameter_mismatch,parameter_mismatch,0.5690938695639237,0.4677192460576019,2.938904546174786,0.4677192460576019,2.369810676610862,True
parameter_mismatch,11,parameter_mismatch,parameter_mismatch,0.25211046174225005,0.0,2.45336254974315,0.0,2.2012520880009,True
parameter_mismatch,12,parameter_mismatch,parameter_mismatch,0.19206026961149347,0.054359649057616755,2.18950204033223,0.0,1.9974417707207366,True
parameter_mismatch,13,parameter_mismatch,parameter_mismatch,0.35602934453168933,0.9075954491040699,1.7247200427202,0.9075954491040699,0.8171245936161302,True
parameter_mismatch,14,parameter_mismatch,parameter_mismatch,0.459039337672701,0.40086922365089267,3.3751366648288075,0.40086922365089267,2.9160973271561064,True
parameter_mismatch,15,parameter_mismatch,parameter_mismatch,0.20259841832429593,0.07205083404363471,1.9795241759584932,0.03404497842392762,1.7769257576341972,True
parameter_mismatch,16,parameter_mismatch,parameter_mismatch,0.42799597850733617,0.0,1.7153507253169757,0.0,1.2873547468096396,True
parameter_mismatch,17,parameter_mismatch,parameter_mismatch,0.34008213924670583,0.0,2.7172026642935188,0.0,2.377120525046813,True
parameter_mismatch,18,parameter_mismatch,parameter_mismatch,0.41920691742351535,0.0,2.8317205203894886,0.0,2.4125136029659733,True
