generation_seed,test_index,current_distance_k1,current_distance_k2,current_distance_k3,current_max_pairwise_difference,shared_distance_k1,shared_distance_k2,shared_distance_k3,shared_max_pairwise_difference
44031,62,2.192532751888731,2.192532751888731,2.192532751888731,0.0,2.192532751888731,2.192532751888731,2.192532751888731,0.0
44031,63,1.5678551816279596,1.5678551816279596,1.5678551816279596,0.0,1.5678551816279598,1.5678551816279598,1.5678551816279598,0.0
44031,64,2.2840931739054433,2.2840931739054433,2.2840931739054433,0.0,2.284093173905443,2.284093173905443,2.284093173905443,0.0
44031,65,2.744640261221109,2.744640261221109,2.744640261221109,0.0,2.7446402612211087,2.7446402612211087,2.7446402612211087,0.0
44031,66,1.5527168883200373,1.5527168883200373,1.5527168883200373,0.0,1.5527168883200377,1.5527168883200377,1.5527168883200377,0.0
44031,67,2.1616532462484,2.1616532462484,2.1616532462484,0.0,2.1616532462484,2.1616532462484,2.1616532462484,0.0
44031,68,2.5371232771309162,2.5371232771309162,2.5371232771309162,0.0,2.5371232771309162,2.5371232771309162,2.5371232771309162,0.0
44031,69,2.4607392780006276,2.4607392780006276,2.4607392780006276,0.0,2.460739278000628,2.460739278000628,2.460739278000628,0.0
44031,70,2.717323102074655,2.717323102074655,2.717323102074655,0.0,2.717323102074655,2.717323102074655,2.717323102074655,0.0
44031,71,1.9664555798813481,1.9664555798813481,1.9664555798813481,0.0,1.9664555798813481,1.9664555798813481,1.9664555798813481,0.0
44031,72,2.8406242425130026,2.8406242425130026,2.8406242425130026,0.0,2.8406242425130026,2.8406242425130026,2.8406242425130026,0.0
44031,73,2.074143875991618,2.074143875991618,2.074143875991618,0.0,2.0741438759916178,2.0741438759916178,2.0741438759916178,0.0
44031,74,2.2685259189742455,2.2685259189742455,2.2685259189742455,0.0,2.2685259189742455,2.2685259189742455,2.2685259189742455,0.0
44031,75,2.470565367295555,2.470565367295555,2.470565367295555,0.0,2.470565367295555,2.470565367295555,2.470565367295555,0.0
44031,76,10.115277812217924,10.115277812217924,10.115277812217924,0.0,10.115277812217926,10.115277812217926,10.115277812217926,0.0
44031,77,12.87260526893147,12.87260526893147,12.87260526893147,0.0,12.872605268931474,12.872605268931474,12.872605268931474,0.0
44031,78,10.714935729960581,10.714935729960581,10.714935729960581,0.0,10.714935729960585,10.714935729960585,10.714935729960585,0.0
44031,79,12.054454055368147,12.054454055368147,12.054454055368147,0.0,12.05445405536815,12.05445405536815,12.05445405536815,0.0
44031,80,13.225262322509,13.225262322509,13.225262322509,0.0,13.225262322509002,13.225262322509002,13.225262322509002,0.0
44031,81,12.804612594774536,12.804612594774536,12.804612594774536,0.0,12.80461259477454,12.80461259477454,12.80461259477454,0.0
44031,82,11.273222305254274,11.273222305254274,11.273222305254274,0.0,11.27322230525428,11.27322230525428,11.27322230525428,0.0
44031,83,12.488572782637439,12.488572782637439,12.488572782637439,0.0,12.488572782637442,12.488572782637442,12.488572782637442,0.0
44031,84,11.792331433236445,11.792331433236445,11.792331433236445,0.0,11.792331433236447,11.792331433236447,11.792331433236447,0.0
44031,85,13.157470132238368,13.157470132238368,13.157470132238368,0.0,13.15747013223837,13.15747013223837,13.15747013223837,0.0
