generation_seed,test_index,primary_action,support_baseline_action,calibration_guard_action,support_changed_action,guard_changed_support_action,baseline_expansion_outcome,guarded_expansion_outcome,baseline_regret,guarded_regret,primary_regret,context_support_distance,calibration_probability_baseline_action,calibration_threshold,predicted_baseline_action_loss,realized_baseline_action_loss,baseline_action_loss_error,severe_underestimation,true_best_action,true_responsive_action,vetoed_actions
44092,5,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.690050114715857,nan,0.468010308717,0.14697857007114815,0.23448822437602257,-0.08750965430487442,0,2,2,
44092,6,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.208250682228411,nan,0.468010308717,0.18534946125121343,0.16215576676507518,0.023193694486138255,0,2,2,
44092,7,1,1,1,0,0,neutral,neutral,0.023024625223205128,0.023024625223205128,0.023024625223205128,4.267449634425693,nan,0.468010308717,0.07517059130458738,0.10189843682292714,-0.02672784551833976,0,2,1,
44092,8,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.0375579076364847,nan,0.468010308717,0.13350114383735928,0.1256337207781027,0.007867423059256584,0,1,3,
44092,9,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.4201254387357067,nan,0.468010308717,0.12195596106124358,0.07283602023526421,0.04911994082597937,0,1,2,
44092,10,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.9703523045952416,nan,0.468010308717,0.15164172419797683,0.030518742053667284,0.12112298214430955,0,1,1,
44092,11,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.5403819879074672,nan,0.468010308717,0.1186366578869577,0.14537264615901843,-0.026735988272060737,0,2,2,
44092,12,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.8638091582345973,nan,0.468010308717,0.16123301613500837,0.0855738340165979,0.07565918211841047,0,2,2,
44092,13,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.2506872869714636,nan,0.468010308717,0.18042465113138526,0.04572842363533136,0.1346962274960539,0,2,3,
44092,14,1,1,1,0,0,neutral,neutral,0.06088486663778683,0.06088486663778683,0.06088486663778683,3.2798583227765015,nan,0.468010308717,0.24551505924802552,0.3008181950961287,-0.0553031358481032,0,2,1,
44092,15,1,1,1,0,0,neutral,neutral,0.060884866637786805,0.060884866637786805,0.060884866637786805,4.130532513020232,nan,0.468010308717,0.2106281905762186,0.2218505922496981,-0.011222401673479515,0,2,1,
44092,16,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.9880234766198783,nan,0.468010308717,0.15652414988296123,0.0808909992527134,0.07563315063024784,0,2,3,
44092,17,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.0491010224598942,nan,0.468010308717,0.15763101249207664,0.10609362556528097,0.05153738692679567,0,1,2,
44092,18,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.8387467517498468,nan,0.468010308717,0.16473359415775624,0.026820197476297988,0.13791339668145824,0,1,2,
44092,19,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.776302684374453,nan,0.468010308717,0.12930577410473265,0.13630379517793084,-0.006998021073198191,0,1,2,
44092,20,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.2643596890764948,nan,0.468010308717,0.1418249477947623,0.08443169061191155,0.05739325718285074,0,1,1,
44092,21,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.9276134737322987,nan,0.468010308717,0.10097033578458833,0.04329843660809198,0.05767189917649635,0,1,1,
44092,22,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.3815862270541857,nan,0.468010308717,0.1620117210974956,0.11560417689701917,0.04640754420047642,0,1,1,
44092,23,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.4235530111832864,nan,0.468010308717,0.19613862051202982,0.06243351415332342,0.13370510635870642,0,1,1,
44092,24,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.5669244562729756,nan,0.468010308717,0.10959340369892426,0.024792607497251252,0.08480079620167301,0,1,1,
44092,25,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.5115348100538943,nan,0.468010308717,0.18134429831340665,0.1726548610456966,0.008689437267710043,0,1,1,
44092,26,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.0587536558844044,nan,0.468010308717,0.18705302438667507,0.11871569081929706,0.068337333567378,0,1,2,
44092,27,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.199628538679512,nan,0.468010308717,0.11424852933655584,0.042907761687564334,0.0713407676489915,0,1,1,
44092,28,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.7849898313201016,nan,0.468010308717,0.1345352694503569,0.139469352453231,-0.004934083002874096,0,1,3,
44092,29,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.188623230594882,nan,0.468010308717,0.18165686695757258,0.08088395563959999,0.10077291131797259,0,1,2,
44092,30,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.989320843376531,nan,0.468010308717,0.1448765714058107,0.03598956600896207,0.10888700539684863,0,1,1,
44092,31,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.0692561645921392,nan,0.468010308717,0.19430360177468137,0.2708643218080584,-0.07656072003337705,0,2,2,
44092,32,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.4970715576707767,nan,0.468010308717,0.1439855494742131,0.19587955332365434,-0.051894003849441234,0,2,2,
44092,33,1,1,1,0,0,neutral,neutral,0.0029747357032663957,0.0029747357032663957,0.0029747357032663957,3.809761111504598,nan,0.468010308717,0.10645417505508278,0.10281826379027315,0.003635911264809638,0,2,1,
44092,34,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.8931122447538917,nan,0.468010308717,0.15038465447084465,0.11946727678475959,0.03091737768608506,0,2,2,
44092,35,1,1,1,0,0,neutral,neutral,0.0892918673285634,0.0892918673285634,0.0892918673285634,2.2365303714294456,nan,0.468010308717,0.14020260723104752,0.15127505759905424,-0.01107245036800672,0,2,1,
44092,36,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.8472005856150395,nan,0.468010308717,0.0777036884722016,0.025454963211022464,0.052248725261179144,0,2,2,
44092,37,1,1,1,0,0,neutral,neutral,0.16144558924677277,0.16144558924677277,0.16144558924677277,2.944337975962993,nan,0.468010308717,0.17350063446262481,0.3869915640573593,-0.21349092959473448,0,3,1,
44092,38,1,1,1,0,0,neutral,neutral,0.16144558924677277,0.16144558924677277,0.16144558924677277,4.3269925368716695,nan,0.468010308717,0.10532422589368097,0.3062693761790868,-0.20094515028540583,0,3,1,
44092,39,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.9075295425778336,nan,0.468010308717,0.13986047312839753,0.028290726811910187,0.11156974631648733,0,1,2,
44092,40,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.4648474261222555,nan,0.468010308717,0.20771994028088306,0.11581142859851432,0.09190851168236874,0,2,2,
44092,41,1,1,1,0,0,neutral,neutral,0.0962970441320008,0.0962970441320008,0.0962970441320008,4.164560392987698,nan,0.468010308717,0.22195657681580286,0.16337301426641831,0.058583562549384544,0,2,1,
44092,42,1,1,1,0,0,neutral,neutral,0.0962970441320008,0.0962970441320008,0.0962970441320008,3.417600341872256,nan,0.468010308717,0.09896670901702896,0.1238932639085611,-0.024926554891532143,0,2,1,
44092,43,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.8880906560397808,nan,0.468010308717,0.12982981596218052,0.02779893397786358,0.10203088198431694,0,1,3,
44092,44,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.18052680471395,nan,0.468010308717,0.13289540270798075,0.12896806260269839,0.0039273401052823675,0,1,3,
44092,45,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.4109279187533317,nan,0.468010308717,0.13535495542517006,0.06710380637399108,0.06825114905117899,0,1,3,
44092,46,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.4109662780496253,nan,0.468010308717,0.10314967550488684,0.027080765663485704,0.07606890984140113,0,1,1,
44092,47,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.2030208592482134,nan,0.468010308717,0.15859155476664522,0.12995813390727504,0.02863342085937018,0,1,1,
44092,48,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.3452004919835012,nan,0.468010308717,0.15682195697223245,0.07171448562738597,0.08510747134484647,0,1,1,
44092,49,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.7845760992462356,nan,0.468010308717,0.10903912578391146,0.029690800906903125,0.07934832487700834,0,1,1,
44092,50,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.7201703144737053,nan,0.468010308717,0.168080569236558,0.12412254344189386,0.04395802579466415,0,1,1,
44092,51,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.8181168040436266,nan,0.468010308717,0.1422937543131434,0.06645508660014043,0.07583866771300296,0,1,1,
44092,52,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.6972509687997275,nan,0.468010308717,0.10684626776843134,0.02814376953766471,0.07870249823076664,0,1,1,
44092,53,2,2,2,0,0,neutral,neutral,0.0823408704867804,0.0823408704867804,0.0823408704867804,3.390677808056502,nan,0.468010308717,0.21436972710872051,0.3746770786495245,-0.16030735154080397,0,3,2,
44092,54,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.855691148409453,nan,0.468010308717,0.24606575628232077,0.11473611672288811,0.13132963955943266,0,3,3,
44092,55,1,1,1,0,0,neutral,neutral,0.004865006704458663,0.004865006704458663,0.004865006704458663,25.80514348734899,nan,0.468010308717,0.08008154767320304,0.13679155840638116,-0.05671001073317812,0,2,1,
44092,56,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,27.605220083582083,nan,0.468010308717,0.07642526760401475,0.08601455856835302,-0.009589290964338276,0,1,1,
44092,57,3,3,3,0,0,neutral,neutral,0.02359289802837003,0.02359289802837003,0.02359289802837003,10.676100857448905,nan,0.468010308717,0.13570589140543604,0.13678927793992435,-0.0010833865344883065,0,1,3,
44092,58,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,14.611256648056706,nan,0.468010308717,0.15030609374012055,0.023419447663013532,0.126886646077107,0,1,1,
44092,59,3,3,3,0,0,neutral,neutral,0.031816793023500184,0.031816793023500184,0.031816793023500184,13.365366676737954,nan,0.468010308717,0.17269666953361695,0.08494933530119678,0.08774733423242018,0,1,3,
44092,60,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,12.435746731576028,nan,0.468010308717,0.13758539140445133,0.032299383030317146,0.10528600837413418,0,2,2,
44092,61,3,3,3,0,0,neutral,neutral,0.05444066771895449,0.05444066771895449,0.05444066771895449,15.854972848429714,nan,0.468010308717,0.16604764746420253,0.07513268640865364,0.09091496105554889,0,1,2,
44093,0,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.6889222417112655,nan,0.468010308717,0.09937145136405516,0.23159754613334615,-0.13222609476929098,0,2,2,
44093,1,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.5723620684529864,nan,0.468010308717,0.1671460370308065,0.1601856291510085,0.006960407879797986,0,2,3,
44093,2,1,1,1,0,0,neutral,neutral,0.024133537164703803,0.024133537164703803,0.024133537164703803,4.717933343695343,nan,0.468010308717,0.08152022665445745,0.10207907438229344,-0.02055884772783599,0,2,1,
44093,3,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.716411750873479,nan,0.468010308717,0.10094586888543011,0.12536732125586791,-0.0244214523704378,0,1,2,
44093,4,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.2182698331574893,nan,0.468010308717,0.09356369804295007,0.0727379558789931,0.02082574216395698,0,1,2,
44093,5,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.7900608624769396,nan,0.468010308717,0.0803280707235092,0.030759025193347122,0.04956904553016207,0,1,2,
44093,6,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.3457937926236205,nan,0.468010308717,0.0980929537175976,0.14543341226471673,-0.04734045854711913,0,2,2,
44093,7,1,1,1,0,0,neutral,neutral,0.10273123995314959,0.10273123995314959,0.10273123995314959,1.3665854291797532,nan,0.468010308717,0.10637879471005152,0.1884178134944666,-0.08203901878441508,0,2,1,
44093,8,1,1,1,0,0,neutral,neutral,0.10273123995314959,0.10273123995314959,0.10273123995314959,3.6054830022265016,nan,0.468010308717,0.10626561732041928,0.14864783010086405,-0.04238221278044477,0,2,1,
44093,9,1,1,1,0,0,neutral,neutral,0.060464431869113655,0.060464431869113655,0.060464431869113655,4.2621720498859395,nan,0.468010308717,0.16597152988899663,0.3008859824802901,-0.13491445259129345,0,2,1,
44093,10,1,1,1,0,0,neutral,neutral,0.06046443186911368,0.06046443186911368,0.06046443186911368,4.226748407018028,nan,0.468010308717,0.20045241881450082,0.2217773216728701,-0.02132490285836927,0,2,1,
44093,11,1,1,1,0,0,neutral,neutral,0.0604644318691137,0.0604644318691137,0.0604644318691137,4.255343325235044,nan,0.468010308717,0.10402838479693498,0.14118323723852036,-0.03715485244158538,0,2,3,
44093,12,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.619001775193588,nan,0.468010308717,0.12347780744816404,0.10658914813502587,0.01688865931313817,0,1,1,
44093,13,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.9446260119975982,nan,0.468010308717,0.11101478762250311,0.027002720586239187,0.08401206703626392,0,1,2,
44093,14,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.4248521205245652,nan,0.468010308717,0.11537293856731724,0.13541292476017017,-0.020039986192852924,0,1,1,
44093,15,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.10503375846248,nan,0.468010308717,0.11587145647763476,0.08378190532528322,0.03208955115235154,0,1,3,
44093,16,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.9351225854815617,nan,0.468010308717,0.07082450109875713,0.04316948696599576,0.027655014132761363,0,1,1,
44093,17,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.8919116866772328,nan,0.468010308717,0.13532889244723298,0.1144516325529667,0.02087725989426628,0,1,1,
44093,18,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.8140335055035721,nan,0.468010308717,0.13871203167026516,0.06167331678534125,0.07703871488492392,0,1,1,
44093,19,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.0791805739216636,nan,0.468010308717,0.08372702788456683,0.02456363305311666,0.059163394831450174,0,1,3,
44093,20,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.1814820895511486,nan,0.468010308717,0.19159395090383916,0.1715619815479247,0.020031969355914447,0,1,3,
44093,21,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.8288334388975818,nan,0.468010308717,0.1473294579684458,0.11827938435224432,0.029050073616201474,0,1,1,
44093,22,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.5263657403696476,nan,0.468010308717,0.10576188035958124,0.04228844700537121,0.06347343335421003,0,1,3,
44093,23,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.4909697312100803,nan,0.468010308717,0.0989261239466739,0.13871360129670546,-0.03978747735003156,0,1,2,
44093,24,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.9648728247760936,nan,0.468010308717,0.09405027440186928,0.08035832326488301,0.013691951136986263,0,1,1,
44093,25,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.7925954929651775,nan,0.468010308717,0.08681503877018647,0.036003522112082575,0.05081151665810389,0,1,1,
44093,26,1,1,1,0,0,neutral,neutral,0.004445564354560061,0.004445564354560061,0.004445564354560061,2.7267878132888512,nan,0.468010308717,0.15060524661611324,0.27342514681866487,-0.12281990020255162,0,2,1,
44093,27,1,1,1,0,0,neutral,neutral,0.004445564354560089,0.004445564354560089,0.004445564354560089,3.354449472756585,nan,0.468010308717,0.13358065109727016,0.1989326021032035,-0.06535195100593333,0,2,1,
44093,28,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.013417538571464,nan,0.468010308717,0.14881273634225733,0.0987910768819542,0.05002165946030314,0,2,2,
44093,29,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.387687288750212,nan,0.468010308717,0.12104719160889955,0.11851026875303267,0.0025369228558668883,0,1,2,
44093,30,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.8126197987497386,nan,0.468010308717,0.11894197108729744,0.061386563422756,0.05755540766454144,0,1,1,
44093,31,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.8648966813209724,nan,0.468010308717,0.06513236211052746,0.025318620039725154,0.03981374207080231,0,1,2,
44093,32,1,1,1,0,0,neutral,neutral,0.15996180696669798,0.15996180696669798,0.15996180696669798,3.4368841043094625,nan,0.468010308717,0.1660397712325974,0.3854999221322334,-0.219460150899636,0,3,1,
44093,33,1,1,1,0,0,neutral,neutral,0.15996180696669793,0.15996180696669793,0.15996180696669793,5.270377816680875,nan,0.468010308717,0.10368154984800564,0.30462730261254084,-0.2009457527645352,0,3,1,
44093,34,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.689223879576259,nan,0.468010308717,0.1220631560674223,0.028325551617856316,0.09373760444956598,0,1,1,
44093,35,1,1,1,0,0,neutral,neutral,0.0967021041974987,0.0967021041974987,0.0967021041974987,2.107838353388991,nan,0.468010308717,0.1467205889014628,0.21213258450459188,-0.06541199560312908,0,2,1,
44093,36,1,1,1,0,0,neutral,neutral,0.0967021041974987,0.0967021041974987,0.0967021041974987,5.010691218290345,nan,0.468010308717,0.18365000690363012,0.16347951465577415,0.02017049224785597,0,2,1,
44093,37,1,1,1,0,0,neutral,neutral,0.0967021041974987,0.0967021041974987,0.0967021041974987,3.5527840006094804,nan,0.468010308717,0.10244015889296472,0.12447369994844364,-0.022033541055478917,0,2,1,
44093,38,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.9872028174525238,nan,0.468010308717,0.1106719943500766,0.027612814654460565,0.08305917969561603,0,1,2,
44093,39,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.0428499347511133,nan,0.468010308717,0.11550054855858118,0.12873847896112398,-0.0132379304025428,0,1,2,
44093,40,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.9527235647634975,nan,0.468010308717,0.11038396472767179,0.06699489811830076,0.04338906660937103,0,1,2,
44093,41,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.2912238168857333,nan,0.468010308717,0.08640654787886,0.027250522110644652,0.059156025768215346,0,1,2,
44093,42,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.7578181155462858,nan,0.468010308717,0.1323818059336308,0.1299955762472808,0.0023862296863499943,0,1,1,
44093,43,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.840066237654127,nan,0.468010308717,0.14086773524518378,0.07180419915417129,0.0690635360910125,0,1,1,
44093,44,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.0437217486376937,nan,0.468010308717,0.10357635558646676,0.02988195866274989,0.07369439692371688,0,1,1,
44093,45,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.4779605460005385,nan,0.468010308717,0.11849357454390952,0.12447035920420293,-0.005976784660293416,0,1,1,
44093,46,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.91767333985968,nan,0.468010308717,0.11374569198583227,0.06677299903431817,0.0469726929515141,0,1,1,
44093,47,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.4877246268240185,nan,0.468010308717,0.06859620767013173,0.02838387334924056,0.04021233432089118,0,1,1,
44093,48,1,1,1,0,0,neutral,neutral,0.18340660099598255,0.18340660099598255,0.18340660099598255,4.350063733632221,nan,0.468010308717,0.15702245759727096,0.37276998875614087,-0.2157475311588699,0,3,1,
44093,49,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.125566905058709,nan,0.468010308717,0.2165578411321437,0.11469450853195236,0.10186333260019136,0,3,3,
44093,50,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.789023056497118,nan,0.468010308717,0.1211759621213314,0.1547093909925959,-0.033533428871264495,0,1,1,
44093,51,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.4143259540310917,nan,0.468010308717,0.11366573680639351,0.09751519306966275,0.016150543736730763,0,1,1,
44093,52,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.4924633787615447,nan,0.468010308717,0.05310116993657741,0.04692285881008074,0.006178311126496666,0,1,3,
44093,53,1,1,1,0,0,neutral,neutral,0.004725624179998361,0.004725624179998361,0.004725624179998361,25.875650372280244,nan,0.468010308717,0.09175993508925652,0.13783168194868536,-0.046071746859428844,0,2,1,
44093,54,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,28.02447067522288,nan,0.468010308717,0.08974347399966816,0.08713629784819879,0.0026071761514693675,0,1,1,
44093,55,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,11.776239706217428,nan,0.468010308717,0.12236464928296067,0.11311715125062065,0.009247498032340026,0,1,1,
44093,56,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,16.617201308838087,nan,0.468010308717,0.1166094729296112,0.02312524978079474,0.09348422314881646,0,1,1,
44093,57,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,15.11591969565606,nan,0.468010308717,0.13239449152941485,0.0532999357473211,0.07909455578209375,0,1,1,
44093,58,1,1,1,0,0,neutral,neutral,0.012755347283398236,0.012755347283398236,0.012755347283398236,13.73402330978609,nan,0.468010308717,0.10774016366406612,0.0447069435843442,0.06303322007972192,0,2,1,
44093,59,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,17.734767883399936,nan,0.468010308717,0.13009031244287733,0.020560505140483177,0.10952980730239416,0,1,1,
44094,0,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.054193869265603,nan,0.468010308717,0.12979629000409335,0.1261077108568295,0.0036885791472638374,0,1,3,
44094,1,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.2824809367868342,nan,0.468010308717,0.10686543487212077,0.0728258978241755,0.03403953704794527,0,1,3,
44094,2,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.1504114038689837,nan,0.468010308717,0.09487723049145526,0.030538803727708785,0.06433842676374647,0,1,1,
44094,3,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.4428284249306051,nan,0.468010308717,0.10588813067488537,0.14914147584804222,-0.04325334517315685,0,2,3,
44094,4,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.870779206939785,nan,0.468010308717,0.1439179872560348,0.08866198840551372,0.055255998850521085,0,2,3,
44094,5,1,1,1,0,0,neutral,neutral,0.10353564954068126,0.10353564954068126,0.10353564954068126,3.5124872323309027,nan,0.468010308717,0.09330446196656714,0.15205062260794786,-0.05874616064138072,0,2,1,
44094,6,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.2399001767381845,nan,0.468010308717,0.17447683224636593,0.24523691373298534,-0.07076008148661941,0,2,3,
44094,7,1,1,1,0,0,neutral,neutral,0.05671856954820306,0.05671856954820306,0.05671856954820306,3.260267715868454,nan,0.468010308717,0.1999908930842294,0.22137886822148817,-0.021387975137258763,0,2,1,
44094,8,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.8772432311915592,nan,0.468010308717,0.13853555726249958,0.08284649179921866,0.05568906546328092,0,2,3,
44094,9,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.8967029917132523,nan,0.468010308717,0.1262296489067936,0.10731516984433487,0.018914479062458744,0,1,1,
44094,10,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.8873337909529184,nan,0.468010308717,0.13672874061106016,0.027297107739218722,0.10943163287184143,0,1,2,
44094,11,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.5643361132317857,nan,0.468010308717,0.12269496547436567,0.13555556742956212,-0.012860601955196449,0,1,1,3
44094,12,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.294943411488014,nan,0.468010308717,0.13550426831490614,0.08354852841359664,0.0519557399013095,0,1,2,
44094,13,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.5612405766465463,nan,0.468010308717,0.06402001077625638,0.0426064010986906,0.02141360967756578,0,1,1,
44094,14,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,1.915001473401757,nan,0.468010308717,0.13925331094233487,0.11505460981492732,0.024198701127407546,0,1,1,
44094,15,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.0213456993803405,nan,0.468010308717,0.1407831043208707,0.062107861481663404,0.07867524283920731,0,1,1,
44094,16,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.439700729247419,nan,0.468010308717,0.11909135732145552,0.024725077811176534,0.09436627951027898,0,1,1,
44094,17,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.481532388260466,nan,0.468010308717,0.22564761571359251,0.172123563023012,0.053524052690580526,0,1,3,
44094,18,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.066442366944072,nan,0.468010308717,0.1466118359711935,0.11851467672410175,0.02809715924709176,0,1,1,
44094,19,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.5606751910732872,nan,0.468010308717,0.1484896806728256,0.04242794215719689,0.10606173851562872,0,1,1,
44094,20,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.910349994169706,nan,0.468010308717,0.12893755110736577,0.13931893096392844,-0.010381379856562678,0,1,3,
44094,21,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.551136870814619,nan,0.468010308717,0.12204429092828563,0.08012922155122483,0.0419150693770608,0,1,1,
44094,22,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.8904239421844826,nan,0.468010308717,0.11019182890184585,0.03540780154291385,0.074784027358932,0,1,1,
44094,23,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.622081209467352,nan,0.468010308717,0.1628291984170816,0.2691969313251901,-0.10636773290810853,0,2,3,
44094,24,1,1,1,0,0,neutral,neutral,0.002173213374506655,0.002173213374506655,0.002173213374506655,3.3578222295808198,nan,0.468010308717,0.13340894584134758,0.1967274962542415,-0.06331855041289391,0,2,1,
44094,25,1,1,1,0,0,neutral,neutral,0.002173213374506655,0.002173213374506655,0.002173213374506655,3.502887644092896,nan,0.468010308717,0.15753004327885745,0.10072939397973159,0.05680064929912586,0,2,3,
44094,26,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.191684557201733,nan,0.468010308717,0.12177095272438775,0.11943155684273843,0.002339395881649317,0,1,1,
44094,27,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.03768416346861,nan,0.468010308717,0.13308555213824125,0.06167731316106782,0.07140823897717342,0,1,1,
44094,28,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.9778043753008365,nan,0.468010308717,0.07031016262404997,0.025315194681570247,0.04499496794247973,0,1,2,
44094,29,1,1,1,0,0,neutral,neutral,0.15761814420109407,0.15761814420109407,0.15761814420109407,3.467602371537626,nan,0.468010308717,0.15485664127499735,0.38615950196179905,-0.2313028606868017,0,3,1,
44094,30,1,1,1,0,0,neutral,neutral,0.15761814420109407,0.15761814420109407,0.15761814420109407,4.493577637853605,nan,0.468010308717,0.10169929569334192,0.30386280499621976,-0.20216350930287785,0,3,1,
44094,31,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.4795354080195895,nan,0.468010308717,0.12360370788497956,0.028429398372864054,0.0951743095121155,0,1,1,
44094,32,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.2054691262266504,0.5617190848381267,0.468010308717,0.1740847705661803,0.11554489272376177,0.05853987784241853,0,2,2,2
