regime,seed,mean_innovation,std_innovation,mean_absolute_innovation,mean_nis,std_nis,fraction_nis_above_1,fraction_nis_above_3,max_nis,longest_nis_run_above_1,innovation_lag1_autocorrelation
measurement_noise,88,0.2007368780109812,1.2988361378248083,1.0269585072907372,1.3605608932572555,2.6212754958884252,0.39,0.07,21.992400991357712,6,0.06846210699274757
measurement_noise,89,0.18812157842095195,1.2572940311123513,1.0297984874795505,1.2401474422498733,1.5199627426165028,0.4,0.1,7.5129882914268205,4,0.16966824726216945
measurement_noise,90,0.23119891664541192,1.1254990503609668,0.9167231098563074,1.067431707810986,1.4682261615052323,0.33,0.1,8.893348805483923,6,0.21909482523990945
measurement_noise,91,0.21516945463677756,1.3757609707474545,1.1223353523644235,1.4442055580791038,1.7451853082213318,0.43,0.19,8.841279649530483,4,0.0848958539090646
measurement_noise,92,0.211564456502904,1.4295813913818944,1.1502915728247232,1.5092675810017133,2.061433736932345,0.44,0.15,11.786601099231902,8,0.04648179743960848
measurement_noise,93,0.15786654480416784,1.3383346863942838,1.011962414480681,1.3506783244571536,2.1345448467089425,0.32,0.15,10.581946765507213,4,0.1996004154082041
measurement_noise,94,0.16046412622287226,1.2037072168290313,0.9566462590591617,1.1704455144580814,1.8295261150804503,0.35,0.08,8.975238524653976,4,0.15844812589912083
measurement_noise,95,0.1600828401263056,1.1828566032911842,0.9626451982302833,1.112103848980887,1.4920177586768752,0.33,0.1,8.443416536188414,3,0.10996075369042865
measurement_noise,96,0.22395405632663418,1.168846078498739,0.9558176737454002,1.1017085480349442,1.4806103042462184,0.33,0.1,7.114870351204574,4,0.2918745097136258
measurement_noise,97,0.2191901405825943,1.1869756249901329,0.9579834186929519,1.1555571113772394,1.6230461181544584,0.3,0.11,7.678263637806103,3,0.24231524540243587
measurement_noise,98,0.19823591889549652,1.404621961673577,1.1430865830220145,1.4857838880515541,1.8711218882426734,0.4,0.19,8.381552552611932,4,0.052305223454399356
measurement_noise,99,0.1777060031543203,1.268439390791991,1.0312093918579974,1.261686467438601,1.6007490080959357,0.41,0.13,7.123783058309999,7,0.030377559280388884
process_disturbance,0,0.2506849286103396,0.8940678288792303,0.6949951650926972,1.6335909775924653,2.928051509778418,0.36,0.14,18.171827590823188,6,0.3583846855294644
process_disturbance,1,0.310947605023993,0.9236716543817353,0.7184348246148058,1.8755956783704306,5.15177607581203,0.45,0.15,49.72846153743132,7,0.35880208617603176
process_disturbance,2,0.2582133608040974,0.8082455855209368,0.6129158971788902,1.4435708098275106,2.9251137732210846,0.34,0.12,21.8547618761901,5,0.41719483429483656
