condition,true_class,seed,policy,selected_action,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
parameter_mismatch_delta_0.520,parameter_mismatch,38233,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.33646347470672894,0.005225907306632912,0.005253292690763134,0.7359435254037728,1.0935861530124211,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38234,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2618295798265113,0.005380939791993806,0.0025204759115161623,0.7402872893439534,1.004673180113878,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38234,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.27198132834804545,0.005254005697033255,0.002999108644235471,0.7353264045521779,0.9545079237858094,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38234,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2641578493663242,0.005350236851982016,0.0026300526175632166,0.7390910271036968,0.9927150813925445,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38235,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.27114407205367574,0.005482007121626093,0.00877798632381488,0.751379088628357,0.9530356550481459,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38235,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2824066829547494,0.005352627005694777,0.008257419096902585,0.7510328014521832,0.9103954391520521,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38235,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2737824587448618,0.005451127875497111,0.008660377831020805,0.7513240910870281,0.9428166578796365,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38236,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2504757188581499,0.004681256528183961,0.0005554797276665635,0.7458644794405106,1.0381275001795123,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38236,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.25778632252335637,0.004536780340246401,0.000184520599039395,0.7437246190317715,0.9886144871413254,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38236,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.25204424093099465,0.004641861943241227,0.00046903951038046454,0.7452615266658834,1.0277940212122543,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38237,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.208350608065946,0.004211417815416241,0.004847114906289973,0.7804967832992694,0.8755596098717398,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38237,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.222329092037893,0.004309378534319912,0.005107383174409175,0.7805025666803654,0.8439762075223928,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38237,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2115221876979344,0.004237263283741801,0.004915686985185963,0.780477461531244,0.8683196166047383,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38238,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.18749676581178376,0.004292116881060406,0.0038697137411853877,0.7491831304080535,0.908929565832618,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38238,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.19886215729910814,0.004230896558483888,0.003522792034406974,0.7454074284012843,0.8712386925313899,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38238,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.1899457096615538,0.004279164476466855,0.0038055126087204183,0.7481485028725923,0.9006349382454893,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38239,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.27395203959715686,0.0055747303390978895,0.004973509076237614,0.7177552081924014,0.7273175567692656,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38239,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.27728670855934284,0.0053237298438654004,0.004761378853699094,0.7141196338862638,0.6914182441931677,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38239,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.27450151938298284,0.005512414254715868,0.004922636409507297,0.7168209033186721,0.7185945563238167,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38240,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2456701998989132,0.003966729032558224,0.0005086892240421248,0.7009085816081999,0.866113377138435,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38240,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2546306219078034,0.004019834303543054,0.0005737319593390744,0.6998402706192016,0.8406862390308262,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38240,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2478714823765936,0.003985249242991846,0.0005340363960726346,0.70045880113119,0.8604231655341351,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38241,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.3197100154389259,0.00511930895358448,0.003805335981280078,0.7402773107372225,1.1328237928124651,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38241,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.33222486755081815,0.004936616942233775,0.0037090476136385497,0.7382999859943757,1.0672874603785052,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38241,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.32225794475373554,0.005067837788865653,0.0037537710134755153,0.739720300386943,1.1177465420029127,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38242,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.19172910275232266,0.004856772667596235,0.007038977315635964,0.7292851786349316,0.8042084154072273,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38242,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.20104516545035456,0.004806177627012372,0.00675891076520474,0.7279967478797358,0.771461041759621,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38242,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.19365015862987303,0.004844735489648076,0.006975653145586014,0.7288171695978146,0.7967108227506245,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38243,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.18820454244699095,0.004637501127697654,0.0064521711500155066,0.7302264256364278,0.8726038733929218,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38243,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.1968204110565481,0.004547239391196572,0.006207882825355671,0.7272344206022401,0.8305637347749628,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38243,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.1897404747024496,0.004612104839214457,0.0063747613771996114,0.7294240879784525,0.8626145759798098,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38244,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2994161388315985,0.00549471984527006,0.0033048298136331145,0.7855434629441126,1.19536489374878,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38244,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.3124569420800835,0.005286839450825733,0.003474903081860381,0.780658355707657,1.1276816142672397,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38244,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.30247326184227424,0.005444418876936956,0.003340085806092574,0.7843634987596707,1.1794914236355503,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38245,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2796375234993635,0.005107518276532801,0.0021727754877907124,0.7174413975398578,0.8540635869882196,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38245,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2844003119761042,0.00495647422088924,0.0018431812683661342,0.7148891074290594,0.8111361747499255,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38245,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2805624807211267,0.005067863373455871,0.00209659886923097,0.7168616797985533,0.8440984073125348,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38246,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.18446514804487157,0.0036766549876268762,0.0017403091243626267,0.6646278242408861,0.5298044596154241,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38246,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.18260689409907588,0.0035640330139452177,0.001675121076499586,0.6639282121130693,0.5153286643110595,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38246,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.1837972683359788,0.0036463783744825583,0.0017328412964406903,0.6645124452966276,0.5261837679765459,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38247,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.3305163325060467,0.00612733344010243,0.002900820438285878,0.7740393919528245,1.1670641807763829,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38247,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.3381138437506419,0.005990389260383784,0.002197037535276558,0.7748306170564043,1.1130117953674832,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38247,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.33219834455619157,0.006093806538304127,0.0027269542104745303,0.7742110435519387,1.1547806606940023,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38248,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.292170337731849,0.00483436108276875,0.004220119034615055,0.766737533842281,1.0692969971187067,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38248,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.30449149979662576,0.00491398142804223,0.004417295894887041,0.7638578402510303,1.014683164954154,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38248,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2949885041379049,0.0048493144190412864,0.004260765632940533,0.7659054837407382,1.0565356234022976,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38249,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.259885942069067,0.005126625979525875,0.009547510481033528,0.7505162994018593,1.1616893644927542,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38249,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2798856030819346,0.00503207618435233,0.009054455124166805,0.7502625614896784,1.103397118105753,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38249,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.264410532311195,0.005103462519594999,0.009460061437755463,0.7504405043260188,1.148133497805008,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38250,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.21892829724340457,0.004507339956144627,0.0025387769667263305,0.7108418435584171,0.7629126509905269,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38250,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.23287728548144393,0.0043239313033590345,0.0020155718135101974,0.709976024509833,0.7271083467316806,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38250,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.22183726006655052,0.00446362458896652,0.0024303432607244435,0.7106226569302928,0.7545490783838104,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38251,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2425563394928647,0.004094017154085457,0.0022452142697905186,0.7198745149939735,0.861820018474421,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38251,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2546015575420924,0.00404924845761065,0.0022927534575010178,0.7180150444170152,0.8236141102211547,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38251,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.24530328388073497,0.004080952536496872,0.002251969796641551,0.7192477940665168,0.8529395622818277,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38252,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2829581602423104,0.005938008795082305,0.002031588664290318,0.7676417939490915,1.2031253938417352,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38252,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.29526095272878233,0.005806178899477693,0.0018870931645127431,0.7668324754025948,1.1334996959226649,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38252,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2856483243627599,0.005904404741347949,0.001990587531175869,0.7672786286332401,1.1867960662991615,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38253,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.1748530508053824,0.0051552093002042755,0.002784052952743865,0.7278918841927082,1.0000261974420792,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38253,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.19106376224756103,0.005303008138054262,0.0027942483173238886,0.7232706916436642,0.9620764287793631,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38253,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.1785603051322933,0.005186594993538227,0.0027885586345554048,0.7265539887666447,0.9911895110242482,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38254,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.22478563985813757,0.003784068838502855,0.0005487452792281022,0.730213367422853,0.8461880577128462,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38254,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.2415638607776187,0.003797450666996225,0.0004061306081172278,0.7273434237162321,0.8110123747048188,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38254,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.22869372977598723,0.003785352673943741,0.0005194344425644148,0.7295760674942728,0.8381654388811717,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38255,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.2917317262320473,0.005087991514692759,0.0019514563909668325,0.7298637414773808,1.0109326211362795,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38255,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.3006680641639227,0.004960474144637032,0.0022379434101430506,0.7298725076299465,0.959753887930552,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38255,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.29385765100381545,0.005062980135258218,0.002022143283077149,0.7296876955640643,0.999431426758656,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38256,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.28251632751882605,0.00515178205498341,0.0021571702239360224,0.7219899718973186,0.8584848830346514,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38256,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.29106816598577756,0.005076299904181151,0.0013825595765516452,0.7192240526240312,0.825273044808783,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38256,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.2844524963210833,0.005131861074152126,0.001974943703540233,0.7213560919539098,0.8504677717466722,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38257,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.21743501704202658,0.004766805807965393,0.0015386858391066571,0.7012454849069595,0.7643717979085505,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38257,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.21951208289087906,0.004650575660432,0.0017985954159115414,0.6966687133223021,0.723674504773298,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38257,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.21765688315238413,0.00473586629796456,0.0016026721541073652,0.7000569168172356,0.7546324810170065,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38258,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.21320708357344598,0.0039710099216914065,0.0041230037999892,0.7168444125829461,0.6331735699900842,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38258,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.21621715510652006,0.0038768323618876077,0.003994226022518199,0.7155425622192606,0.61327385384858,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38258,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.21379938786711708,0.003947766469556031,0.004095930988638252,0.7165605372142849,0.6285268336704419,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38259,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.24776759858538389,0.004529884225167414,0.0011792355789328468,0.753736509186019,0.9144241223661629,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38259,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.42,0.06,0.58,0.0,0.252492421886111,0.00439990142385125,0.0011135142494032024,0.7490750083303614,0.8709106748207637,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38259,failure_aware,coverage_wait,1.0,1.1,False,False,0.42,0.06,0.58,0.0,0.24855601257926813,0.004494493484972068,0.001162917907364558,0.7527011997080703,0.9042530036138808,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,38260,baseline,normal,1.0,1.0,True,True,0.42,0.06,0.58,0.0,0.30918110472090443,0.005887400387335319,0.0004168026177600037,0.7088879854732942,0.8680815010690017,True,0
