condition,true_class,sequence_replicate,evidence_budget,policy,selected_action,reference_action,action_matches_reference,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,estimated_p_pass,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
parameter_mismatch_delta_0.520,parameter_mismatch,20,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.42,0.06,0.58,0.0,0.2250440324614659,0.004545604842565443,0.003572439235284386,0.7569236980230987,0.9808971689196929,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,20,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.42,0.06,0.58,0.0,0.2250440324614659,0.004545604842565443,0.003572439235284386,0.7569236980230987,0.9808971689196929,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,20,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.1,0.7,0.0,0.42,0.06,0.58,0.0,0.2205749805200211,0.004561926502568091,0.003605844391088686,0.7570872599207207,0.9919512846829929,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,20,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.1,0.7,0.0,0.42,0.06,0.58,0.0,0.2250440324614659,0.004545604842565443,0.003572439235284386,0.7569236980230987,0.9808971689196929,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,20,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.1,0.7,0.0,0.42,0.06,0.58,0.0,0.2250440324614659,0.004545604842565443,0.003572439235284386,0.7569236980230987,0.9808971689196929,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,20,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.2205749805200211,0.004561926502568091,0.003605844391088686,0.7570872599207207,0.9919512846829929,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,20,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.2250440324614659,0.004545604842565443,0.003572439235284386,0.7569236980230987,0.9808971689196929,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,20,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.2250440324614659,0.004545604842565443,0.003572439235284386,0.7569236980230987,0.9808971689196929,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,21,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.30437241219502453,0.004919112751709338,0.00023434529858423758,0.759039909914842,1.0219259997498331,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,21,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.3053078350708475,0.004897302172243479,0.00020083657345948414,0.7581958356246744,1.010638808276935,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,21,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.3053078350708475,0.004897302172243479,0.00020083657345948414,0.7581958356246744,1.010638808276935,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,21,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.1,0.6,0.0,0.42,0.06,0.58,0.0,0.30437241219502453,0.004919112751709338,0.00023434529858423758,0.759039909914842,1.0219259997498331,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,21,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.1,0.6,0.0,0.42,0.06,0.58,0.0,0.3053078350708475,0.004897302172243479,0.00020083657345948414,0.7581958356246744,1.010638808276935,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,21,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.1,0.6,0.0,0.42,0.06,0.58,0.0,0.3053078350708475,0.004897302172243479,0.00020083657345948414,0.7581958356246744,1.010638808276935,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,21,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.15,0.6,0.0,0.42,0.06,0.58,0.0,0.30437241219502453,0.004919112751709338,0.00023434529858423758,0.759039909914842,1.0219259997498331,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,21,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.15,0.6,0.0,0.42,0.06,0.58,0.0,0.3053078350708475,0.004897302172243479,0.00020083657345948414,0.7581958356246744,1.010638808276935,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,21,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.15,0.6,0.0,0.42,0.06,0.58,0.0,0.3053078350708475,0.004897302172243479,0.00020083657345948414,0.7581958356246744,1.010638808276935,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,22,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.0,0.8,0.0,0.42,0.06,0.58,0.0,0.20674722093061543,0.005264652815275341,0.007778986660792242,0.6947630080545002,0.6986922613992975,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,22,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.0,0.8,0.0,0.42,0.06,0.58,0.0,0.20670227145119574,0.005230439662734931,0.007739697655384625,0.693383331745176,0.6933080303947544,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,22,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.0,0.8,0.0,0.42,0.06,0.58,0.0,0.20670227145119574,0.005230439662734931,0.007739697655384625,0.693383331745176,0.6933080303947544,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,22,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.1,0.7,0.0,0.42,0.06,0.58,0.0,0.20674722093061543,0.005264652815275341,0.007778986660792242,0.6947630080545002,0.6986922613992975,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,22,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.1,0.7,0.0,0.42,0.06,0.58,0.0,0.20670227145119574,0.005230439662734931,0.007739697655384625,0.693383331745176,0.6933080303947544,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,22,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.1,0.7,0.0,0.42,0.06,0.58,0.0,0.20670227145119574,0.005230439662734931,0.007739697655384625,0.693383331745176,0.6933080303947544,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,22,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.05,0.6,0.0,0.42,0.06,0.58,0.0,0.20674722093061543,0.005264652815275341,0.007778986660792242,0.6947630080545002,0.6986922613992975,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,22,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.05,0.6,0.0,0.42,0.06,0.58,0.0,0.20670227145119574,0.005230439662734931,0.007739697655384625,0.693383331745176,0.6933080303947544,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,22,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.05,0.6,0.0,0.42,0.06,0.58,0.0,0.20670227145119574,0.005230439662734931,0.007739697655384625,0.693383331745176,0.6933080303947544,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,23,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.2,0.6,0.0,0.42,0.06,0.58,0.0,0.19151140407007128,0.003621529073745994,0.0008163829199948625,0.767911492439799,0.796918207093455,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,23,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.42,0.06,0.58,0.0,0.19353390679833296,0.003634700309906941,0.0008124125510200475,0.7678856855676613,0.791975413074304,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,23,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.42,0.06,0.58,0.0,0.19353390679833296,0.003634700309906941,0.0008124125510200475,0.7678856855676613,0.791975413074304,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,23,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.1,0.5,0.0,0.42,0.06,0.58,0.0,0.19151140407007128,0.003621529073745994,0.0008163829199948625,0.767911492439799,0.796918207093455,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,23,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.1,0.5,0.0,0.42,0.06,0.58,0.0,0.19353390679833296,0.003634700309906941,0.0008124125510200475,0.7678856855676613,0.791975413074304,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,23,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.1,0.5,0.0,0.42,0.06,0.58,0.0,0.19353390679833296,0.003634700309906941,0.0008124125510200475,0.7678856855676613,0.791975413074304,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,23,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.19151140407007128,0.003621529073745994,0.0008163829199948625,0.767911492439799,0.796918207093455,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,23,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.19353390679833296,0.003634700309906941,0.0008124125510200475,0.7678856855676613,0.791975413074304,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,23,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.05,0.55,0.0,0.42,0.06,0.58,0.0,0.19353390679833296,0.003634700309906941,0.0008124125510200475,0.7678856855676613,0.791975413074304,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,24,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.2,1.0,0.0,0.42,0.06,0.58,0.0,0.2196318942340954,0.004514436062520396,0.0040750735407477645,0.7510937763843928,1.2065372002593875,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,24,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.2,1.0,0.0,0.42,0.06,0.58,0.0,0.22430131420874908,0.004518860322857171,0.0041710883732076764,0.7512545480854164,1.1965009895707344,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,24,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.2,1.0,0.0,0.42,0.06,0.58,0.0,0.22430131420874908,0.004518860322857171,0.0041710883732076764,0.7512545480854164,1.1965009895707344,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,24,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.1,0.7,0.0,0.42,0.06,0.58,0.0,0.2196318942340954,0.004514436062520396,0.0040750735407477645,0.7510937763843928,1.2065372002593875,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,24,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.1,0.7,0.0,0.42,0.06,0.58,0.0,0.22430131420874908,0.004518860322857171,0.0041710883732076764,0.7512545480854164,1.1965009895707344,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,24,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.1,0.7,0.0,0.42,0.06,0.58,0.0,0.22430131420874908,0.004518860322857171,0.0041710883732076764,0.7512545480854164,1.1965009895707344,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,24,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.15,0.6,0.0,0.42,0.06,0.58,0.0,0.2196318942340954,0.004514436062520396,0.0040750735407477645,0.7510937763843928,1.2065372002593875,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,24,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.15,0.6,0.0,0.42,0.06,0.58,0.0,0.22430131420874908,0.004518860322857171,0.0041710883732076764,0.7512545480854164,1.1965009895707344,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,24,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.15,0.6,0.0,0.42,0.06,0.58,0.0,0.22430131420874908,0.004518860322857171,0.0041710883732076764,0.7512545480854164,1.1965009895707344,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,25,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.2,0.8,0.0,0.42,0.06,0.58,0.0,0.3026509327776802,0.005230762088224151,0.008783508787338468,0.7222105856868517,0.9940517469067681,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,25,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.0,0.42,0.06,0.58,0.0,0.3040984584001408,0.005206242897525594,0.008717010885595067,0.7213269682277733,0.9821740776286673,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,25,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.0,0.42,0.06,0.58,0.0,0.3040984584001408,0.005206242897525594,0.008717010885595067,0.7213269682277733,0.9821740776286673,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,25,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.2,0.6,0.0,0.42,0.06,0.58,0.0,0.3026509327776802,0.005230762088224151,0.008783508787338468,0.7222105856868517,0.9940517469067681,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,25,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.42,0.06,0.58,0.0,0.3040984584001408,0.005206242897525594,0.008717010885595067,0.7213269682277733,0.9821740776286673,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,25,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.42,0.06,0.58,0.0,0.3040984584001408,0.005206242897525594,0.008717010885595067,0.7213269682277733,0.9821740776286673,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,25,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.1,0.5,0.0,0.42,0.06,0.58,0.0,0.3026509327776802,0.005230762088224151,0.008783508787338468,0.7222105856868517,0.9940517469067681,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,25,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.1,0.5,0.0,0.42,0.06,0.58,0.0,0.3040984584001408,0.005206242897525594,0.008717010885595067,0.7213269682277733,0.9821740776286673,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,25,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.1,0.5,0.0,0.42,0.06,0.58,0.0,0.3040984584001408,0.005206242897525594,0.008717010885595067,0.7213269682277733,0.9821740776286673,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,26,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.0,0.8,0.0,0.42,0.06,0.58,0.0,0.254456791002261,0.004799637921413471,0.00014986338815281552,0.7767789578210375,1.0084395604704606,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,26,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.0,0.8,0.0,0.42,0.06,0.58,0.0,0.26012149388602407,0.004803389279920114,0.00014229098479201507,0.7757721385084191,0.9976430710919338,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,26,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.0,0.8,0.0,0.42,0.06,0.58,0.0,0.26012149388602407,0.004803389279920114,0.00014229098479201507,0.7757721385084191,0.9976430710919338,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,26,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.0,0.7,0.0,0.42,0.06,0.58,0.0,0.254456791002261,0.004799637921413471,0.00014986338815281552,0.7767789578210375,1.0084395604704606,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,26,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.0,0.7,0.0,0.42,0.06,0.58,0.0,0.26012149388602407,0.004803389279920114,0.00014229098479201507,0.7757721385084191,0.9976430710919338,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,26,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.0,0.7,0.0,0.42,0.06,0.58,0.0,0.26012149388602407,0.004803389279920114,0.00014229098479201507,0.7757721385084191,0.9976430710919338,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,26,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.45,0.0,0.55,0.0,0.42,0.06,0.58,0.0,0.254456791002261,0.004799637921413471,0.00014986338815281552,0.7767789578210375,1.0084395604704606,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,26,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.0,0.55,0.0,0.42,0.06,0.58,0.0,0.26012149388602407,0.004803389279920114,0.00014229098479201507,0.7757721385084191,0.9976430710919338,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,26,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.45,0.0,0.55,0.0,0.42,0.06,0.58,0.0,0.26012149388602407,0.004803389279920114,0.00014229098479201507,0.7757721385084191,0.9976430710919338,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,27,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.31412687656078986,0.005623310703698775,0.0026652915973314206,0.7517622489967442,1.0558363719651824,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,27,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.3154681783582748,0.005567814549654633,0.002679605092078541,0.7513269134365389,1.0408131165949528,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,27,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.8,0.0,0.2,0.0,0.42,0.06,0.58,0.0,0.3154681783582748,0.005567814549654633,0.002679605092078541,0.7513269134365389,1.0408131165949528,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,27,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.1,0.6,0.0,0.42,0.06,0.58,0.0,0.31412687656078986,0.005623310703698775,0.0026652915973314206,0.7517622489967442,1.0558363719651824,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,27,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.1,0.6,0.0,0.42,0.06,0.58,0.0,0.3154681783582748,0.005567814549654633,0.002679605092078541,0.7513269134365389,1.0408131165949528,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,27,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.1,0.6,0.0,0.42,0.06,0.58,0.0,0.3154681783582748,0.005567814549654633,0.002679605092078541,0.7513269134365389,1.0408131165949528,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,27,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.5,0.05,0.5,0.0,0.42,0.06,0.58,0.0,0.31412687656078986,0.005623310703698775,0.0026652915973314206,0.7517622489967442,1.0558363719651824,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,27,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.05,0.5,0.0,0.42,0.06,0.58,0.0,0.3154681783582748,0.005567814549654633,0.002679605092078541,0.7513269134365389,1.0408131165949528,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,27,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.5,0.05,0.5,0.0,0.42,0.06,0.58,0.0,0.3154681783582748,0.005567814549654633,0.002679605092078541,0.7513269134365389,1.0408131165949528,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,28,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.24934340299924365,0.005826364302768706,0.0034506260003760447,0.7628634376813841,1.1787437703376809,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,28,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.2519092731807662,0.005814184107330039,0.0034604212389971467,0.7626918336161387,1.164993973194186,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,28,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.2519092731807662,0.005814184107330039,0.0034604212389971467,0.7626918336161387,1.164993973194186,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,28,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.24934340299924365,0.005826364302768706,0.0034506260003760447,0.7628634376813841,1.1787437703376809,True,0
parameter_mismatch_delta_0.520,parameter_mismatch,28,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.42,0.06,0.58,0.0,0.2519092731807662,0.005814184107330039,0.0034604212389971467,0.7626918336161387,1.164993973194186,True,0
