trial,unsafe_selected,total_regret
1148,754,42.72004348170279
1149,728,40.494152477595556
1150,741,41.64139876647117
1151,726,40.58505994274589
1152,730,40.03712606955437
1153,735,41.75972702557492
1154,730,41.13128499605082
1155,742,41.90324517199088
1156,748,41.749913442219416
1157,765,42.04350377906414
1158,733,40.645426998662955
1159,754,42.230581176670384
1160,708,40.20705873147864
1161,753,42.1106969714961
1162,755,41.589764443167546
1163,750,42.58275971900007
1164,746,42.37575187354211
1165,740,40.924931623007325
1166,762,41.7921616386143
1167,741,41.8199490135589
1168,750,41.8384595567826
1169,738,41.41741378058281
1170,758,42.82199311606419
1171,720,40.27564059325084
1172,725,41.02481059357523
1173,731,41.46671879539404
1174,736,40.78437670244434
1175,727,41.11116258342539
1176,730,41.2821262129325
1177,724,40.520421365627705
1178,743,42.05667362119368
1179,765,43.117688599844115
1180,730,40.819636508100764
1181,729,41.39817216528849
1182,741,41.30846935769407
1183,776,43.225033941071445
1184,754,42.45269979237774
1185,756,42.726245662234795
1186,767,42.69864410291876
1187,736,40.54413175633061
1188,723,40.955154325624555
1189,722,40.080709187947896
1190,735,40.913837228888866
1191,734,41.027101769828164
1192,744,41.00260375444335
1193,763,42.57124729321016
1194,745,42.20379655736563
1195,746,40.80690247743734
1196,722,40.4836520984772
1197,735,41.136414808997635
1198,730,40.530809893454226
1199,742,41.99731003801488
1200,730,40.20463268112555
1201,748,41.32323270693687
1202,749,42.037592019520616
1203,762,42.71942509282263
1204,743,40.90362929807396
1205,749,41.701628539535555
1206,723,41.365857851547794
1207,750,42.027548190105556
1208,720,39.75002380204227
1209,732,41.19176307887798
1210,739,41.26249219480085
1211,743,41.68841592571597
1212,762,42.15894421531004
1213,719,39.93533215665588
1214,718,39.940882328955006
1215,761,42.43621839074504
1216,746,42.07956337712999
1217,757,42.633758938722615
1218,727,39.95186255433497
1219,711,39.7368050438054
1220,742,41.035625828514256
1221,748,42.05946209626931
1222,772,43.10131141672706
1223,743,41.5942186529064
1224,734,41.42777662036343
1225,774,42.90881726057772
1226,741,41.344297852937295
1227,752,42.07862286199491
1228,755,42.23054995860616
1229,732,40.64209660448298
1230,739,41.751451533949016
1231,747,40.85637566235901
1232,725,41.03504027417932
1233,732,41.01886230465599
1234,778,43.56715060306097
1235,729,41.17933565141567
1236,746,41.425763355976
1237,754,42.273460313781
1238,740,41.592424039711496
1239,778,43.35753177990424
1240,750,41.99419686306942
1241,770,42.66458923172387
1242,740,41.83556369193974
1243,764,42.129091383950424
1244,736,41.35312539265342
1245,742,40.86318638144225
1246,736,41.22023427969156
1247,739,41.03767660951601
1248,715,40.56022628491106
1249,763,42.453067043269954
1250,720,40.07849642063562
1251,737,41.08118166973559
1252,743,41.071576677281115
1253,724,40.19597657006641
1254,741,41.570724710974524
1255,740,41.08484804003963
1256,732,40.721340400123744
1257,740,41.21418781346508
1258,740,41.95121973946624
1259,743,41.88371188375798
1260,744,42.344280953204716
1261,740,41.9422460622808
1262,731,40.48084428067872
1263,750,41.5224648708273
1264,756,42.5834289522648
1265,744,41.02975963678907
1266,727,40.66850280466001
1267,744,41.340791863620346
1268,731,40.931114578346396
1269,758,42.680622417962965
1270,737,41.58690952553187
1271,746,41.66575430071585
1272,745,41.63859285921257
1273,755,41.92934752240725
1274,760,41.53669570656893
1275,750,41.497924834939006
1276,727,40.73030915338607
1277,754,42.344513436812306
1278,729,40.91412376477354
1279,732,41.04240315460799
1280,742,41.92723909010864
1281,725,39.71626834973454
1282,733,41.165840994015035
1283,733,40.66691055267169
1284,745,41.551076278410484
1285,776,43.679761727103646
1286,753,42.481819544864216
1287,728,40.625832455196765
1288,748,42.02359338730725
1289,748,41.69713240140598
1290,736,41.086757688234194
1291,721,39.8864075580532
1292,751,42.02233473422363
1293,742,42.15340613615707
1294,721,40.69773052904563
1295,755,42.11204774105641
1296,743,41.314275274640984
1297,745,41.39977217070067
1298,738,42.048727050028354
1299,738,41.470767416986185
1300,751,42.37505815964202
1301,752,41.55227756052145
1302,732,41.86733167416013
1303,722,40.677496762270955
1304,769,42.210554843742884
1305,735,40.777396424482916
1306,776,43.8252543154066
1307,752,41.61991325615497
1308,753,42.279392039939296
1309,766,44.100676591675246
1310,767,42.71085852609636
1311,725,40.5869781223156
1312,742,41.027434579991805
1313,751,41.557014392268385
1314,743,41.983025923473384
1315,724,39.68843096192221
1316,762,42.05268895415086
1317,731,40.18625948375954
1318,760,42.573881681814335
1319,747,41.809559613695065
1320,769,42.50795186320634
1321,748,41.8243940259906
1322,738,41.645822837740454
1323,718,39.6417013643003
1324,746,41.35162288416928
1325,745,41.477206612452456
1326,747,42.540054704755924
1327,726,40.745405084331495
1328,727,40.08281084930128
1329,738,40.78864027864415
1330,734,40.79963834490904
1331,739,41.6001282319135
1332,738,41.54498832388988
1333,757,42.23919287960207
1334,753,41.8722412965773
1335,737,40.91963187648319
1336,755,41.479605125788154
1337,762,41.94943655465273
1338,740,40.98769293449052
1339,766,42.673970551030834
1340,737,41.00272875296354
1341,749,42.06800918485079
1342,746,41.81685762736909
1343,727,40.01528466948242
1344,726,40.5272607999856
1345,746,41.677117141890385
1346,750,42.167969013726136
1347,699,39.88148249674775
1348,727,41.37044433567831
1349,734,41.05665016101774
1350,725,39.498054595594716
1351,744,41.350613661433414
1352,757,42.55885339751122
1353,757,42.55100060029596
1354,755,42.494366951801936
1355,734,40.58911165874536
1356,741,40.32758275961689
1357,765,43.07771060883472
1358,723,40.11562864999772
1359,742,41.26263179612891
1360,740,41.42512543492638
1361,745,41.12365207323424
1362,723,39.67000043960978
1363,744,42.404589193551146
1364,765,42.60200142836293
1365,746,42.180244018225245
1366,728,40.95956431323044
1367,715,39.42181360948346
1368,745,42.15382576052172
1369,725,39.773257943735366
1370,743,41.05129038133514
1371,729,41.02403097406151
1372,766,42.96313531276482
1373,720,40.091868593873734
1374,746,41.76277149762161
1375,769,43.095057211233396
1376,730,41.409433745567156
1377,735,41.20251372853541
1378,744,42.300934534977856
1379,733,40.7341491869337
1380,760,42.16413063929345
1381,729,40.71740095211186
1382,729,40.666313853995085
1383,756,42.18308571105078
1384,742,41.313141307781805
1385,752,41.75913409770635
1386,727,41.19626832887648
1387,757,42.60235047897449
1388,761,42.043173320003056
1389,740,41.1055441431747
1390,762,42.6406790259848
1391,744,42.08317675480298
1392,760,42.13899523437681
1393,729,40.16316830180115
1394,716,40.48474796228935
1395,744,41.72042091756952
1396,732,40.57009432838851
1397,760,42.32135947402329
1398,756,41.55872346884932
1399,746,40.991541436263745
1400,746,40.98410924481377
1401,773,43.36789708624626
1402,736,41.09354999423324
1403,754,42.216139634945776
1404,755,41.604131685434126
1405,762,42.99219352192471
1406,747,41.79823779411346
1407,744,41.09680317396338
1408,743,41.23763729767884
1409,746,41.69391493855
1410,742,41.75708296227822
1411,756,41.961145691094
1412,741,41.62951263544071
1413,753,42.50841955794929
1414,730,40.749949917892884
1415,744,41.86417193938295
1416,717,40.43290566941794
1417,747,42.13958096912161
1418,714,39.949757723572944
1419,739,41.09556529231453
1420,743,41.947056926547255
1421,756,41.86898617808001
1422,747,42.22448192358695
1423,768,42.95951302645149
1424,752,42.713250624840384
1425,743,41.56722635270736
1426,743,42.07550374537829
1427,726,41.21776706514761
1428,754,42.54534914721183
1429,730,41.203125278417055
1430,726,40.21323435189438
1431,735,41.59643594103253
1432,736,41.939027921333015
1433,742,41.206614435958244
1434,760,42.412363866449624
1435,731,40.694532933132905
1436,747,41.17183435698845
1437,757,40.817435160240244
1438,759,41.3190732013434
1439,747,41.64538222607147
1440,745,41.67127710909193
1441,730,41.02377594660777
1442,752,42.47113961978103
1443,750,41.73651549501004
1444,756,41.784565800601264
1445,726,39.96485049663882
1446,739,40.981473623500406
1447,726,39.87648645434941
1448,730,40.45547500052474
1449,776,44.00880889073079
1450,723,40.95662357026562
1451,706,39.452841363583424
1452,746,41.15423985858985
1453,768,43.24974568543551
1454,763,41.74099621101161
1455,724,40.43359046263882
1456,722,40.36990365767723
1457,750,42.18345012605523
1458,720,39.89184955200868
1459,757,42.79056917038777
1460,749,42.114032841433804
1461,767,43.35467684141481
1462,772,43.080328312703834
1463,716,39.78181738188228
1464,743,40.07433782574928
1465,743,41.51097646009272
1466,717,40.01611691653801
1467,731,41.748800178687546
1468,743,41.96430987066433
1469,727,40.20642958264502
1470,747,42.454411747212895
1471,767,42.64873867075628
1472,734,40.88966910229252
1473,760,42.140360984162456
1474,737,41.18489676580186
1475,742,40.8804351157556
1476,732,40.52533631855795
1477,750,41.12413892267102
1478,751,42.22522744627501
1479,775,43.51100306660281
1480,760,43.067974846048735
1481,722,40.54798462377028
1482,743,41.90693130216952
1483,713,38.77933543179308
1484,745,42.23006710537754
1485,739,41.034335163543524
1486,743,41.37212690212717
1487,753,41.44350459790091
1488,737,42.07077740466559
1489,749,41.747248014776574
1490,751,42.23337068385803
1491,757,42.9231248366826
1492,744,41.93196707061632
1493,727,40.21852300759695
1494,761,41.88571904468259
1495,733,40.883674041928955
1496,741,42.218678168379576
1497,754,42.72439953427538
1498,753,42.48041697849881
1499,766,42.33794651475365
1500,750,42.497633407821695
1501,757,42.46902912702323
1502,755,42.268457296731945
1503,751,41.69234070770436
1504,748,41.372503705949306
1505,728,40.83647564357303
1506,755,42.00014414732715
1507,769,43.070674575283675
1508,736,40.95650137266846
1509,752,41.975736248193115
1510,722,40.54603300207488
1511,744,41.29324777191166
1512,752,41.931243215791994
1513,765,42.97451044096652
1514,728,40.87401705445021
1515,734,41.42800409253532
1516,733,41.08953422015573
1517,745,40.92625433747419
1518,745,41.25576862199016
1519,728,40.12827842608947
1520,711,39.64051569615862
1521,745,41.3632341420364
1522,752,41.73254559152077
1523,741,41.81927958316861
1524,724,40.113661173754124
1525,721,40.5280213323
1526,736,41.80344428675692
1527,726,41.23500251464194
1528,756,42.35640236755594
1529,755,42.498028529507614
1530,751,42.09544619731661
1531,742,41.75410473914309
1532,719,40.799486483159654
1533,730,40.77347880543915
1534,735,41.06805387093584
1535,764,42.114502637775864
1536,760,42.434070523448874
1537,737,41.65066930523414
1538,739,41.57072856543502
1539,745,42.06038594116235
1540,760,42.25044390930935
1541,741,40.9199130523101
1542,731,40.73016048127329
1543,747,41.79449909351375
1544,761,42.19987233205189
1545,735,40.690785355492906
1546,758,42.29918216953085
1547,761,41.98067824057688
1548,737,41.69805412889932
1549,750,42.045056628820156
1550,783,43.67530591052831
1551,738,41.03719111416998
1552,749,41.897575762479086
1553,760,41.922113418927246
1554,728,40.00562293379844
1555,734,41.73030379962479
1556,746,41.90908924553444
1557,743,41.726599791116314
1558,750,42.01075426752806
1559,740,40.69298847399335
1560,747,41.99382100931081
1561,737,41.50523500924397
1562,754,42.74943241848894
1563,746,41.84950788874925
1564,743,41.36409782243006
1565,741,41.958854994006295
1566,728,40.876290017667024
1567,738,41.39116315100848
1568,751,42.561889428383765
1569,756,41.92809986081608
1570,741,41.73758522160554
1571,759,42.61509557700735
1572,733,41.596731896189674
1573,752,42.47756973695194
1574,745,41.757799618883105
1575,733,40.92380554597969
1576,737,40.15193681389393
1577,739,40.41538826240316
1578,747,42.40958087250605
1579,757,42.93000050156876
1580,729,40.25972733842549
1581,742,41.17198935772543
1582,739,41.08904848722514
1583,749,42.10255930959435
1584,730,40.588878966972274
1585,744,41.40652991256591
1586,738,41.07892297494057
1587,735,40.697371030439115
1588,728,40.99707656840827
1589,724,40.85467703534008
1590,755,41.632721414162674
1591,747,42.081627855501964
1592,723,41.16362718709284
1593,738,41.009612009515344
1594,734,40.83887892570332
1595,735,40.24946546308104
1596,734,40.635795374330876
1597,745,40.84782620975512
1598,733,41.164916248217224
1599,746,41.386415031146086
1600,737,41.67364616912147
1601,743,41.6596985869701
1602,758,41.71159674098446
1603,719,40.6186341390529
1604,757,42.27052080133771
1605,725,40.27751144956485
1606,741,41.30503361803164
1607,739,40.7981871424769
1608,758,42.28329963441927
1609,744,41.26823641725384
1610,765,42.38564070967197
1611,735,40.239337684131556
1612,751,42.17065220698324
1613,742,41.31907506945769
1614,710,40.67479498483649
1615,758,42.66307556336686
1616,758,42.39281507637411
1617,744,41.32858344967457
1618,742,41.74316720946991
1619,732,41.13071861494755
1620,753,41.966693583488784
1621,746,41.78081282985439
1622,755,42.53259295247042
1623,753,42.049852127249785
1624,739,40.99152621636965
1625,748,41.98478075398057
1626,753,42.90986992318393
1627,735,40.53980394044252
1628,720,40.72856242894974
1629,718,39.58389761825547
1630,748,42.29965498313223
1631,748,41.951118817543716
1632,720,39.83243302704091
1633,739,41.564998321096816
1634,740,41.19978580866379
1635,742,41.17753885940756
1636,737,40.28605063046767
1637,739,40.87183252121503
1638,718,39.77283446763819
1639,753,41.308628647523825
1640,740,41.11765550513254
1641,756,41.97114633468118
1642,739,40.773687987392634
1643,751,42.460951167500774
1644,736,41.10181817303333
1645,743,41.852359979737365
1646,713,39.71140234414934
1647,772,44.102834929037556
1648,747,41.90781890199267
1649,737,40.769510079613944
1650,738,41.341835692965184
1651,760,43.192684703570194
1652,732,40.59953292934727
1653,767,42.494885104975324
1654,757,42.05968228376575
1655,745,41.22598719724608
1656,736,41.143829474675975
1657,740,40.94975422396077
1658,731,41.64461309087211
1659,736,40.49168256957789
1660,746,42.4506417807035
1661,710,39.7671940706324
1662,745,41.01932448971138
1663,739,40.99495960189526
1664,742,41.27619597440689
1665,729,41.71632130240075
1666,744,41.92869417898999
1667,742,41.399706976253235
1668,726,40.54918161297315
1669,734,40.31347752070094
1670,763,42.50716859290251
1671,768,43.4283373822748
1672,733,41.487455396818014
1673,714,40.12902569673492
1674,731,40.68127400418367
1675,748,41.52991303199953
1676,726,40.5337286616869
1677,733,41.1955132384245
1678,769,42.653303783855804
1679,748,41.604708171916165
1680,738,41.03637588553091
1681,746,42.03618415752027
1682,742,41.500599625298506
1683,731,41.341355997387005
1684,742,41.486413843772944
1685,746,41.42915458069822
1686,748,41.917786100941974
1687,748,41.974266299203855
1688,758,41.69556728597816
1689,728,40.88192424649538
1690,739,42.150830799131455
1691,760,42.032555520887065
1692,728,40.24076674889612
1693,755,42.676342533753726
1694,760,43.02562489116826
1695,749,42.3020344290769
1696,739,41.21338644325885
1697,745,41.50782744228552
1698,735,41.320787515678056
1699,734,40.995627966391645
1700,716,40.17928393027539
1701,751,42.524748373086645
1702,738,41.19444951073533
1703,732,40.49653336620026
1704,756,42.47794514483221
1705,745,41.660314739824976
1706,737,41.9052322796014
1707,719,40.163030134587004
1708,751,41.96535317451165
1709,754,42.05660038927316
1710,744,41.387312755584986
1711,726,39.92033307399717
1712,736,40.386318755725775
1713,749,41.64189328068899
1714,748,41.52041828917254
1715,755,41.75912058507773
1716,731,41.12024120463787
1717,746,41.38936495681626
1718,745,41.04918421196324
1719,750,42.00111522107295
1720,737,41.03372451473914
1721,747,41.90720723779438
1722,724,39.904990766302504
1723,740,41.70283608354579
1724,722,39.88002681860194
1725,756,42.90645273362022
1726,742,41.70835127456301
1727,749,41.77279773677285
1728,753,41.87429995127388
1729,749,42.543313966545234
1730,739,41.123893057158185
1731,755,42.12724194533979
1732,751,41.527363489054295
1733,735,40.33669625181647
1734,755,42.905503859689155
1735,745,42.36286367512097
1736,750,42.130188325984804
1737,739,40.89687089513612
1738,752,41.79046629611301
1739,739,41.42719082438702
1740,766,42.328560506109326
1741,729,40.148753075639235
1742,727,40.565851274011315
1743,756,41.986003546506275
1744,746,42.07856072829994
1745,732,40.38512251672712
1746,740,41.848765376029604
1747,770,43.346679384792814
1748,743,41.71850301362483
1749,779,42.509305949397984
1750,741,41.44147283363292
1751,729,40.84227286245744
1752,730,41.35645620448035
1753,758,42.40169963209576
1754,739,41.53570178995266
1755,746,41.95026402780869
1756,740,42.92927801173077
1757,748,42.16660728725831
1758,743,41.9740121491992
1759,743,41.85495828465144
1760,740,40.90714377256467
1761,742,42.244283182440455
1762,735,41.025900434914966
1763,738,41.53414890050326
1764,726,41.13319048172942
1765,749,41.4609472965096
1766,731,41.11685739055014
1767,737,41.65341921515734
1768,758,42.733931315413244
1769,723,40.34771942726813
1770,746,41.84110951280886
1771,730,40.45585794072934
1772,726,41.03061783641522
1773,727,40.456796674547775
1774,729,40.71609721033456
1775,716,39.72555680809319
1776,749,41.98362320243439
1777,748,42.4523351060122
1778,736,40.94531268936443
1779,754,41.67513974330412
1780,763,42.13581418680013
1781,713,39.135887512701075
1782,751,41.764618732813695
1783,736,40.70980964488436
1784,752,41.85991180943016
1785,750,42.06301021642128
1786,714,40.15855977461843
1787,729,40.38636258129377
1788,722,40.73217083492172
1789,762,42.751769668783886
1790,737,41.725419788603865
1791,750,41.524791588821586
1792,731,40.854035447276516
1793,761,42.0066906103527
1794,743,41.63011142886469
1795,718,39.87536492236651
1796,736,41.21440609496976
1797,738,40.827280084900906
1798,744,41.9077889331075
1799,730,40.32112037217314
1800,737,41.24216716164002
1801,743,41.86553832472612
1802,751,42.42480133203761
1803,728,41.100032739603385
1804,763,41.66345597937297
1805,732,40.645867874169
1806,751,41.5995395954443
1807,761,41.90836621721743
1808,753,41.864563879690614
1809,754,41.86323925769754
1810,722,40.48601186131046
1811,763,42.94672570639191
1812,759,42.15496999683324
1813,745,41.46763478428728
1814,731,40.54383195042189
1815,742,41.828118144873606
1816,734,40.726502074425284
1817,749,41.2064477250619
1818,738,40.67585125643731
1819,756,41.496951055971685
1820,730,40.61786621237449
1821,753,41.59270380706459
1822,741,41.26281012165256
1823,737,41.418070256090644
1824,769,42.1578811940196
1825,751,43.545811903685156
1826,723,40.35140433312946
1827,725,39.96684110310382
1828,745,41.825201187617694
1829,749,41.82992381750227
1830,751,41.40647289451003
1831,761,43.22687122695756
1832,759,42.42114662161603
1833,747,41.63276563642671
1834,741,41.29457927692729
1835,734,40.74171984601155
1836,735,41.15808867586659
1837,741,41.461605148135554
1838,738,41.07764812210892
1839,715,40.11478159828276
1840,746,41.736937900700255
1841,744,41.83316117669909
1842,740,42.25698460235634
1843,732,40.73876507100214
1844,748,41.29054789627814
1845,749,42.172941813676644
1846,752,42.38286565084112
1847,743,41.32438736146476
1848,746,41.9749077353932
1849,764,42.09275112291005
1850,726,39.5221216549719
1851,732,41.772574329419996
1852,755,42.10074965135325
1853,753,42.4542294589006
1854,738,41.89286980126269
1855,739,40.651655094624566
1856,737,40.835949623673734
1857,731,41.17163357799228
1858,760,42.21704621970438
1859,753,41.82561106581267
1860,757,41.458069889835066
1861,767,43.30695796333768
1862,722,39.87837078349536
1863,729,40.71900422477351
1864,747,42.21762840805752
1865,736,41.12444144148851
1866,745,41.92837939542623
1867,735,41.27709980796799
1868,736,41.15698686259151
1869,758,42.786743376020326
1870,750,41.644677605370525
1871,727,40.89723824290607
1872,737,41.30668930701754
1873,748,42.484026787470874
1874,769,43.398770365042886
1875,730,40.66145129922384
1876,752,41.39878158848037
1877,745,42.494735753064475
1878,735,40.49463114071322
1879,748,42.02609935394725
1880,721,39.66465767188546
1881,727,40.526424175282685
1882,741,41.07317870335288
1883,750,41.77567516129706
1884,723,40.313837313494595
1885,740,41.332174700859404
1886,739,41.23276098080164
1887,751,42.24018906161898
1888,716,40.804581149044296
1889,747,42.67521301761292
1890,741,41.13023920679961
1891,720,40.12934388701504
1892,745,42.2437840657684
1893,743,41.92635976122364
1894,747,42.14291600617456
1895,752,42.3020174925787
1896,749,41.48164631745553
1897,744,41.36915398165622
1898,737,41.54582602844656
1899,749,41.69142446237531
1900,755,41.743423972447296
1901,753,41.654520680603156
1902,770,42.624125498501286
1903,758,42.69668760882069
1904,756,41.9672833384049
1905,733,40.96737742037171
1906,756,42.911719264739986
1907,740,40.86726251865766
1908,749,41.531135989973585
1909,741,41.23496011736228
1910,742,41.45298494797174
1911,762,42.420032710518576
1912,734,41.14432759043223
1913,737,41.18449507183958
1914,719,40.99036300638152
1915,748,42.16185646703026
1916,725,39.96059055630316
1917,730,39.95538655411055
1918,768,43.01921907133316
1919,755,42.12032269876015
1920,752,41.727343866886834
1921,768,42.17183275267857
1922,757,42.13426781763833
1923,728,41.26331381855813
1924,742,41.89647812170163
1925,743,41.08839169029721
1926,712,40.61247282859409
1927,729,41.01742594070384
1928,753,41.60733589090549
1929,748,42.244683851387606
1930,759,42.67171262115424
1931,747,42.132611946076246
1932,732,42.10553900758214
1933,741,41.211050759984566
1934,752,42.08591031784822
1935,753,42.193218788048405
1936,733,41.03978015137466
1937,737,41.54248895730892
1938,747,41.05059601697687
1939,740,41.398572631941995
1940,769,42.64590370862616
1941,734,41.341696390726
1942,743,41.763258426405756
1943,749,41.83727939918594
1944,735,41.2996276582063
1945,714,39.92367435188045
1946,741,41.127367479084526
1947,763,42.3069806242279
1948,719,40.602572780805794
1949,742,40.63167059719249
1950,736,41.28628079394297
1951,733,40.658177079897825
1952,735,40.43965554394056
1953,736,40.23149455267646
1954,728,40.220629176397644
1955,741,41.47935579952689
1956,753,41.85604209214427
1957,729,40.37634751306426
1958,749,42.42369471490711
1959,730,40.47260656883134
1960,744,40.965815678548886
1961,746,40.88825242434163
1962,754,42.40510956003472
1963,749,42.343808405819324
1964,747,41.89372543439519
1965,744,41.59354095320217
1966,760,42.91888557184541
1967,723,40.40182861541317
1968,744,41.90053911606918
1969,738,41.27892909203887
1970,757,42.45924542510417
1971,726,40.89620678680577
1972,718,40.368519534963845
1973,745,42.02340010078242
1974,743,41.94261410603331
1975,745,41.25454263847235
1976,735,41.16266554569789
1977,761,42.34315997933303
1978,733,40.434320843391866
1979,733,40.90503193420776
1980,748,42.903331002869514
1981,740,41.479251989839234
1982,752,42.00040668464601
1983,751,40.96457450816455
1984,750,42.71371065486058
1985,741,41.383150451699734
1986,753,42.3685741449751
1987,748,40.860017079977965
1988,748,42.18368551144293
1989,738,40.29860765424822
1990,745,40.63166757862371
1991,745,41.21478420286517
1992,746,41.726101629265514
1993,737,42.26785261816631
1994,761,42.49563761339116
1995,744,42.02821984585298
1996,732,40.37609828562838
1997,753,42.09994570011252
1998,761,41.76671302308434
1999,723,39.32275198172019
2000,731,40.58959849302992
2001,752,41.11927834700724
2002,755,41.495807571121574
2003,744,42.0749088388297
2004,735,40.840110766497766
2005,756,42.16019949199294
2006,748,42.24310184289599
2007,742,41.430001841074365
2008,734,41.492457771271525
2009,744,41.1162703273105
2010,724,41.24690214366065
2011,733,41.615432596419446
2012,741,40.95564858713425
2013,777,44.45898537053908
2014,746,41.604978408742106
2015,741,40.75215749019479
2016,731,40.92520460928136
2017,761,42.82337516234739
2018,731,41.26023721392253
2019,718,40.13487541975697
2020,728,41.3642595955529
2021,765,42.23107547046951
2022,735,41.11478751321977
2023,750,42.099078403943885
2024,762,42.52321268891078
2025,757,43.488922827856705
2026,750,42.6531113417445
2027,744,40.76443757685487
2028,720,40.20443676664246
2029,738,41.515953013716704
2030,754,41.91188259375276
2031,741,40.89745447432766
2032,739,41.951562315823544
2033,749,41.73378554222553
2034,748,41.833452434991614
2035,747,41.65675617747456
2036,762,42.30810548747858
2037,728,40.76783379571528
2038,741,41.22755893534202
2039,726,41.14145343600322
2040,745,41.29449201722714
2041,736,41.20949566772608
2042,755,41.28535882141747
2043,735,41.39421517071892
2044,741,41.274334470128125
2045,718,40.63370616633726
2046,746,41.833682326448184
2047,743,40.87923632269221
2048,757,42.16301020178386
2049,738,41.57482036728412
2050,746,41.21748504267631
2051,747,41.93550435158286
2052,720,39.87599441402072
2053,747,41.92561573693557
2054,748,40.730224309328115
2055,752,42.15764234457341
2056,750,42.06864497642343
2057,732,41.60983892720522
2058,738,41.62034159637467
2059,746,42.01709503827974
2060,729,40.039155503280426
2061,740,41.4514865352265
2062,736,41.110865004631485
2063,740,40.73289653964894
2064,736,40.788644800146734
2065,745,41.139040461054876
2066,721,39.968457769440256
2067,742,40.9386586288159
2068,723,41.04623346751827
2069,737,40.42442519287018
2070,737,40.53642666336663
2071,753,42.19004441738041
2072,747,42.03539998270891
2073,734,41.03001477373662
2074,760,41.53822702889321
2075,751,41.77599403211123
2076,749,42.041673125092245
2077,725,41.48982223801334
2078,743,41.27229743180037
2079,771,43.48059267453396
2080,745,41.72155249558243
2081,708,39.423292831608954
2082,721,41.200997197317434
2083,757,42.102386602363566
2084,739,41.056031378274795
2085,758,42.55176249778432
2086,746,41.2483112327849
2087,756,41.99577339471788
2088,756,41.562440744325606
2089,751,41.557047984629705
2090,735,41.47207062573312
2091,774,43.32372421965909
2092,740,41.426777695096
2093,750,42.09116990085544
2094,740,41.31727632709204
2095,745,41.60678726701095
2096,730,40.74214588659297
2097,747,42.01799517416295
2098,760,42.12504522041144
2099,735,41.50005812681412
2100,748,41.612631459991974
2101,765,42.01350953582082
2102,759,43.251207275919015
2103,750,41.79903213204572
2104,754,41.28412014285089
2105,772,42.82491984835604
2106,724,40.461635899075326
2107,751,41.74320664856957
2108,738,41.24878873123744
2109,730,40.68753164805816
2110,755,42.09525286392903
2111,741,40.79848658085319
2112,742,41.38815029017121
2113,740,40.89601132415896
2114,744,41.31101337869284
2115,746,42.12454523351489
2116,741,41.69379799000169
2117,747,41.387961539215276
2118,758,42.60115434792078
2119,730,41.53278142533911
2120,747,41.39606972143351
2121,736,40.84335093538175
2122,754,41.814925355891035
2123,744,41.19154673778427
2124,761,42.89186472039692
2125,749,41.944615765581524
2126,736,41.851290318712316
2127,747,41.82649636465391
2128,750,41.85221678745835
2129,732,41.10377240239445
2130,730,40.4868960451433
2131,763,42.381532153366976
2132,740,41.498105158818014
2133,766,42.899680141170734
2134,753,41.96311994861443
2135,718,40.26532644156043
2136,768,43.09924372238637
2137,750,42.38311685338574
2138,725,40.85581499892667
2139,722,39.802341083945315
2140,763,43.25103538668336
2141,771,43.057510236563076
2142,731,40.433076956718665
2143,760,42.29233909840488
2144,747,41.93509270492589
2145,760,42.561300672386366
2146,765,42.53596582303403
2147,730,40.168580611872194
2148,756,42.20083560941983
2149,730,40.7841153697117
2150,756,42.362355346411796
2151,746,41.90712519826305
2152,727,40.54701305513529
2153,754,43.17514346991214
2154,715,39.82824521324788
2155,725,40.863772724572215
2156,742,42.583461285940544
2157,750,41.26644749850117
2158,740,41.972707931042926
2159,752,42.04224114868184
2160,730,40.593987876110695
2161,737,41.844794712599054
2162,737,40.82914739907886
2163,746,41.64886181109458
2164,758,42.65878680601013
2165,742,41.52534759378726
2166,753,42.63848872096161
2167,764,43.212841639540365
2168,753,41.69793555301848
2169,726,40.424100259286924
2170,725,40.94867637306018
2171,731,41.32434507441926
2172,731,40.634150682786924
2173,732,41.497682794316916
2174,761,42.40875162608081
2175,765,42.91905523348828
2176,744,41.42797600078779
2177,742,41.378729101878974
2178,745,42.454110753619204
2179,748,41.46024348404695
2180,744,41.65666538695538
2181,738,41.61222182021732
2182,751,41.51851376159554
2183,750,42.642972743221954
2184,746,41.513762392284306
2185,749,42.05660001965881
2186,727,40.894335400408686
2187,752,41.06288433177975
2188,744,42.02839938166326
2189,763,42.77871566129429
2190,742,41.53816602797582
2191,747,41.65349205750242
2192,737,40.38837557285044
2193,756,42.70748533932362
2194,757,42.17540282160413
2195,751,41.956212603521564
2196,755,42.70561586125906
2197,738,41.926227847992244
2198,742,40.651490356216094
2199,750,41.587789711310215
2200,734,41.24386660052214
2201,729,40.89417036549659
2202,737,40.57379988848071
2203,761,41.832019135572345
2204,731,41.434268715228875
2205,734,41.246215832532584
2206,747,41.298918938359165
2207,750,41.46761379513468
2208,762,42.17619821420722
2209,757,42.65372356426873
2210,727,40.59915202794785
2211,745,41.22513660707189
2212,738,41.01479160985535
2213,729,40.35002898118674
2214,745,41.281953092510925
2215,741,42.154580197543865
2216,720,39.596662068701725
2217,756,42.09948329023778
2218,728,41.14092076622193
2219,716,39.78265560268269
2220,732,41.395490290251225
2221,752,42.16601062465878
2222,754,42.48743067689547
2223,739,41.648764729290185
